BEGIN_YEARMONTH,STATE_FIPS,BEGIN_TIME,TOR_F_SCALE,STATE,CZ_NAME,TOR_LENGTH,TOR_WIDTH
197603,17.0,1430,F0,ILLINOIS,JASPER,1.9,17.0
197603,17.0,1525,F1,ILLINOIS,CRAWFORD,2.5,17.0
197603,17.0,1530,F1,ILLINOIS,CLARK,1.0,33.0
197609,12.0,1810,F0,FLORIDA,SUWANNEE,0.1,17.0
197609,12.0,1045,F0,FLORIDA,NASSAU,0.5,17.0
197609,12.0,1500,F1,FLORIDA,HENDRY,0.1,17.0
197609,12.0,1300,F0,FLORIDA,PALM BEACH,0.1,20.0
197609,12.0,1540,F0,FLORIDA,PASCO,0.1,20.0
197610,12.0,1200,F1,FLORIDA,MADISON,0.1,17.0
197612,12.0,100,F0,FLORIDA,PALM BEACH,0.3,17.0
197606,38.0,1615,F1,NORTH DAKOTA,BURLEIGH,0.0,33.0
197603,12.0,430,F0,FLORIDA,FRANKLIN,1.0,10.0
197603,12.0,700,F0,FLORIDA,SUWANNEE,0.5,20.0
197603,12.0,800,F0,FLORIDA,BAKER,3.6,20.0
197603,12.0,830,F0,FLORIDA,DUVAL,5.4,20.0
197603,12.0,1630,F0,FLORIDA,SEMINOLE,5.4,20.0
197603,12.0,430,F0,FLORIDA,SANTA ROSA,0.5,20.0
197603,12.0,440,F0,FLORIDA,SANTA ROSA,0.5,20.0
197603,12.0,620,F0,FLORIDA,WASHINGTON,6.2,20.0
197604,12.0,330,F0,FLORIDA,COLLIER,0.1,10.0
197605,13.0,1130,F2,GEORGIA,GWINNETT,1.0,50.0
197605,13.0,1525,F0,GEORGIA,CLARKE,0.3,30.0
197605,13.0,1630,F2,GEORGIA,CLARKE,1.0,50.0
197605,13.0,1100,F1,GEORGIA,WASHINGTON,2.0,50.0
197604,17.0,1945,F2,ILLINOIS,LAKE,0.8,50.0
197604,17.0,1535,F2,ILLINOIS,IROQUOIS,0.0,67.0
197604,17.0,1545,F2,ILLINOIS,IROQUOIS,0.0,33.0
197605,17.0,1850,F0,ILLINOIS,CHAMPAIGN,0.1,3.0
197605,17.0,1730,F2,ILLINOIS,WHITE,0.3,33.0
197605,40.0,1830,F1,OKLAHOMA,CREEK,0.1,33.0
197605,40.0,2010,F2,OKLAHOMA,TULSA,1.3,880.0
197605,40.0,2015,F2,OKLAHOMA,WAGONER,1.3,33.0
197607,22.0,1430,F1,LOUISIANA,ACADIA,0.2,27.0
197601,18.0,1414,F1,INDIANA,JACKSON,0.8,77.0
197601,18.0,1450,F0,INDIANA,HARRISON,1.0,50.0
197606,18.0,1600,F1,INDIANA,MARION,1.0,50.0
197606,18.0,1743,F0,INDIANA,LAKE,1.0,60.0
197603,42.0,1050,F0,PENNSYLVANIA,FRANKLIN,1.0,50.0
197601,18.0,1315,F1,INDIANA,DAVIESS,2.0,100.0
197607,42.0,1530,F1,PENNSYLVANIA,BRADFORD,0.0,33.0
197605,47.0,1740,F3,TENNESSEE,HARDIN,4.7,200.0
197605,47.0,1800,F0,TENNESSEE,BLEDSOE,1.0,440.0
197607,18.0,2135,F0,INDIANA,CARROLL,0.5,50.0
197602,37.0,1600,F1,NORTH CAROLINA,ROCKINGHAM,5.2,33.0
197603,13.0,815,F1,GEORGIA,TWIGGS,1.0,150.0
197603,13.0,1000,F1,GEORGIA,MITCHELL,1.0,50.0
197601,12.0,1000,F0,FLORIDA,PINELLAS,0.1,10.0
197601,12.0,930,F0,FLORIDA,BAY,0.1,10.0
197602,12.0,1310,F0,FLORIDA,MARION,0.1,10.0
197607,12.0,1330,F0,FLORIDA,VOLUSIA,0.1,20.0
197607,12.0,1430,F1,FLORIDA,ALACHUA,0.1,40.0
197607,12.0,1735,F0,FLORIDA,PINELLAS,0.1,20.0
197607,12.0,1700,F1,FLORIDA,MARION,0.1,40.0
197607,12.0,1551,F0,FLORIDA,CITRUS,0.1,20.0
197607,12.0,1545,F0,FLORIDA,COLLIER,0.1,20.0
197602,13.0,1530,F0,GEORGIA,TREUTLEN,5.2,50.0
197602,13.0,1715,F1,GEORGIA,EFFINGHAM,8.4,100.0
197602,13.0,1200,F1,GEORGIA,GILMER,3.8,100.0
197607,42.0,1445,F3,PENNSYLVANIA,WESTMORELAND,11.8,67.0
197604,20.0,1630,F2,KANSAS,REPUBLIC,17.0,330.0
197605,38.0,1155,F1,NORTH DAKOTA,CASS,0.1,17.0
197606,38.0,1730,F2,NORTH DAKOTA,STARK,5.7,33.0
197606,38.0,1930,F0,NORTH DAKOTA,MOUNTRAIL,0.0,33.0
197606,38.0,1944,F0,NORTH DAKOTA,WARD,0.0,33.0
197606,38.0,2040,F0,NORTH DAKOTA,WARD,0.0,33.0
197606,38.0,1855,F2,NORTH DAKOTA,WILLIAMS,2.0,33.0
197606,38.0,1410,F0,NORTH DAKOTA,MERCER,0.0,33.0
197603,20.0,1330,F0,KANSAS,CLOUD,2.0,17.0
197602,47.0,1307,F2,TENNESSEE,COCKE,1.0,33.0
197603,47.0,2225,F1,TENNESSEE,WILSON,7.3,440.0
197603,18.0,1520,F4,INDIANA,TIPPECANOE,13.1,300.0
197603,18.0,1530,F0,INDIANA,VIGO,13.9,40.0
197607,17.0,1455,F2,ILLINOIS,MCLEAN,0.0,33.0
197607,17.0,1535,F0,ILLINOIS,MCLEAN,0.1,3.0
197607,17.0,1645,F3,ILLINOIS,MADISON,0.0,33.0
197608,17.0,2236,F2,ILLINOIS,FULTON,0.0,33.0
197607,42.0,1600,F1,PENNSYLVANIA,LANCASTER,1.8,77.0
197603,47.0,1840,F1,TENNESSEE,TIPTON,0.2,200.0
197603,47.0,1953,F1,TENNESSEE,CROCKETT,0.7,200.0
197604,47.0,1650,F0,TENNESSEE,LAUDERDALE,3.3,200.0
197602,47.0,2315,F1,TENNESSEE,RUTHERFORD,6.9,440.0
197602,47.0,2315,F1,TENNESSEE,RUTHERFORD,5.7,440.0
197606,18.0,1840,F0,INDIANA,HOWARD,1.3,80.0
197606,18.0,1820,0,INDIANA,DEARBORN,0.0,33.0
197604,20.0,1930,F1,KANSAS,SEWARD,1.3,50.0
197604,20.0,1935,F1,KANSAS,MEADE,21.4,33.0
197604,20.0,2000,F1,KANSAS,GRAY,22.3,33.0
197603,18.0,1525,F0,INDIANA,MONTGOMERY,8.5,40.0
197603,18.0,1530,F2,INDIANA,LAGRANGE,10.1,127.0
197603,18.0,1550,F1,INDIANA,ALLEN,0.1,17.0
197603,18.0,1640,F1,INDIANA,WAYNE,10.9,127.0
197604,22.0,2011,F1,LOUISIANA,NATCHITOCHES,0.4,60.0
197604,20.0,1605,F2,KANSAS,JEWELL,17.7,330.0
197602,47.0,2300,F1,TENNESSEE,WILLIAMSON,12.3,440.0
197604,20.0,2030,F1,KANSAS,FORD,13.1,33.0
197604,20.0,2100,F1,KANSAS,HODGEMAN,15.1,33.0
197604,20.0,1230,F0,KANSAS,KEARNY,0.1,20.0
197604,20.0,1425,F1,KANSAS,SCOTT,33.4,440.0
197604,20.0,150,F4,KANSAS,BARBER,19.5,100.0
197604,20.0,830,F1,KANSAS,POTTAWATOMIE,0.0,280.0
197604,20.0,1845,F1,KANSAS,MARSHALL,15.5,33.0
197604,20.0,1820,F1,KANSAS,SCOTT,2.3,440.0
197604,20.0,1826,F1,KANSAS,LANE,14.4,33.0
197609,20.0,1649,F1,KANSAS,GREELEY,0.1,10.0
197609,20.0,1655,F1,KANSAS,WALLACE,0.1,10.0
197603,13.0,1030,F2,GEORGIA,JENKINS,0.8,400.0
197603,13.0,1030,F2,GEORGIA,JENKINS,0.3,100.0
197603,13.0,1030,F2,GEORGIA,PIERCE,0.3,100.0
197604,13.0,2117,F1,GEORGIA,GRADY,0.3,60.0
197605,13.0,1700,F1,GEORGIA,FULTON,0.1,30.0
197605,13.0,1800,F1,GEORGIA,DE KALB,0.3,40.0
197605,13.0,2100,F2,GEORGIA,JACKSON,1.9,160.0
197605,13.0,2110,F2,GEORGIA,BANKS,6.5,160.0
197605,13.0,2115,F2,GEORGIA,HABERSHAM,1.0,50.0
197607,42.0,1230,0,PENNSYLVANIA,BEAVER,0.1,33.0
197607,42.0,1245,0,PENNSYLVANIA,CLEARFIELD,0.1,33.0
197607,42.0,1300,F2,PENNSYLVANIA,JEFFERSON,28.7,33.0
197603,18.0,2100,F1,INDIANA,LAKE,2.0,100.0
197606,17.0,1500,F0,ILLINOIS,WOODFORD,0.5,50.0
197606,17.0,1536,F2,ILLINOIS,MCLEAN,0.0,33.0
197607,12.0,1700,F1,FLORIDA,BRADFORD,0.1,20.0
197607,12.0,1502,F0,FLORIDA,DUVAL,0.1,13.0
197608,12.0,1440,F0,FLORIDA,BREVARD,0.1,20.0
197608,12.0,1400,F0,FLORIDA,MONROE,0.5,20.0
197608,12.0,1651,F0,FLORIDA,PUTNAM,0.1,17.0
197608,12.0,1650,F1,FLORIDA,PINELLAS,0.3,30.0
197608,12.0,1514,F0,FLORIDA,PALM BEACH,0.5,20.0
197609,6.0,1919,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197609,6.0,1800,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197609,6.0,1919,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197609,6.0,1925,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197609,6.0,1930,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197603,12.0,1425,F0,FLORIDA,BROWARD,0.1,10.0
197603,12.0,351,F0,FLORIDA,GULF,0.5,33.0
197607,39.0,1915,F1,OHIO,MUSKINGUM,0.5,150.0
197607,18.0,1541,0,INDIANA,ADAMS,0.0,33.0
197608,18.0,720,0,INDIANA,FAYETTE,0.3,30.0
197606,39.0,1730,F0,OHIO,CLINTON,0.0,33.0
197603,39.0,2115,F0,OHIO,MEDINA,0.7,70.0
197604,39.0,1112,F0,OHIO,HURON,0.1,30.0
197606,39.0,1930,F0,OHIO,MORROW,0.1,3.0
197606,39.0,1715,F0,OHIO,CLERMONT,5.6,33.0
197606,39.0,1720,F0,OHIO,WARREN,4.5,33.0
197603,18.0,1400,F2,INDIANA,LAKE,2.3,200.0
197603,18.0,1400,F3,INDIANA,PORTER,0.0,200.0
197603,18.0,1727,F1,INDIANA,MADISON,5.1,100.0
197603,42.0,1130,F2,PENNSYLVANIA,ADAMS,1.0,50.0
197603,42.0,1200,F0,PENNSYLVANIA,CUMBERLAND,3.0,70.0
197603,42.0,1200,F1,PENNSYLVANIA,CUMBERLAND,4.9,90.0
197603,18.0,1408,F2,INDIANA,PORTER,3.3,33.0
197603,18.0,1735,F0,INDIANA,HENRY,0.1,17.0
197603,42.0,1230,F1,PENNSYLVANIA,YORK,2.0,50.0
197607,40.0,1645,F1,OKLAHOMA,PAWNEE,1.0,20.0
197607,40.0,1410,F1,OKLAHOMA,PAYNE,1.0,33.0
197603,18.0,1635,F0,INDIANA,HENDRICKS,6.9,30.0
197609,18.0,1607,F1,INDIANA,BARTHOLOMEW,13.3,60.0
197609,18.0,1620,F1,INDIANA,DECATUR,6.5,60.0
197609,18.0,1623,F3,INDIANA,JACKSON,4.9,100.0
197609,18.0,1655,F3,INDIANA,JEFFERSON,14.6,300.0
197602,47.0,2330,F1,TENNESSEE,WILSON,15.2,33.0
197603,18.0,1535,F2,INDIANA,LAGRANGE,9.3,100.0
197606,36.0,1810,F2,NEW YORK,OTSEGO,0.0,57.0
197606,26.0,1716,F1,MICHIGAN,SAGINAW,1.3,50.0
197608,38.0,1715,F1,NORTH DAKOTA,CASS,0.0,33.0
197610,51.0,320,0,VIRGINIA,DANVILLE (C),1.5,30.0
197604,56.0,1910,F1,WYOMING,NIOBRARA,0.3,13.0
197605,56.0,1515,F2,WYOMING,LARAMIE,0.2,40.0
197605,56.0,1550,F2,WYOMING,LARAMIE,0.0,40.0
197609,6.0,1945,0,CALIFORNIA,SAN BERNARDINO,0.0,33.0
197606,56.0,1830,F0,WYOMING,SHERIDAN,0.0,33.0
197606,56.0,1830,F0,WYOMING,SHERIDAN,0.0,33.0
197606,56.0,1930,F0,WYOMING,CAMPBELL,0.0,33.0
197606,56.0,1930,F0,WYOMING,CROOK,0.0,33.0
197606,56.0,1930,F0,WYOMING,CROOK,0.0,33.0
197606,56.0,1939,F0,WYOMING,CAMPBELL,0.0,33.0
197606,56.0,1953,F0,WYOMING,CAMPBELL,0.0,33.0
197606,56.0,2045,F0,WYOMING,CAMPBELL,0.0,33.0
197606,56.0,1450,F0,WYOMING,CAMPBELL,0.0,33.0
197605,12.0,900,F0,FLORIDA,MARION,3.3,33.0
197606,17.0,1345,F4,ILLINOIS,PEORIA,4.9,40.0
197603,5.0,1745,F1,ARKANSAS,POPE,2.0,50.0
197606,56.0,1751,F0,WYOMING,CAMPBELL,0.0,33.0
197606,56.0,1830,F1,WYOMING,PARK,2.0,27.0
197607,56.0,1400,F2,WYOMING,CARBON,2.5,433.0
197607,56.0,1700,F1,WYOMING,BIG HORN,0.2,10.0
197602,18.0,1730,F0,INDIANA,FOUNTAIN,0.1,33.0
197604,55.0,1100,F1,WISCONSIN,COLUMBIA,11.1,150.0
197606,55.0,1700,F2,WISCONSIN,ST. CROIX,1.0,100.0
197606,55.0,2030,F2,WISCONSIN,PORTAGE,0.2,50.0
197606,55.0,2100,F1,WISCONSIN,PORTAGE,0.3,50.0
197604,48.0,1430,F0,TEXAS,HANSFORD,0.0,33.0
197604,48.0,1447,F0,TEXAS,HANSFORD,0.0,33.0
197605,48.0,1625,F3,TEXAS,DALLAS,4.5,150.0
197605,48.0,1625,F4,TEXAS,HILL,15.0,33.0
197605,48.0,1640,F4,TEXAS,ELLIS,1.9,33.0
197605,48.0,1650,F1,TEXAS,BURNET,20.4,200.0
197605,48.0,1719,F2,TEXAS,BELL,0.1,33.0
197605,48.0,1725,F1,TEXAS,BURNET,3.6,100.0
197609,48.0,2000,F2,TEXAS,RUNNELS,0.0,33.0
197603,48.0,1300,F2,TEXAS,POLK,22.1,1300.0
197603,48.0,1320,F2,TEXAS,POLK,26.7,1300.0
197603,48.0,1345,F1,TEXAS,ANGELINA,0.0,33.0
197603,51.0,1030,0,VIRGINIA,CLARKE,0.5,30.0
197603,51.0,1140,0,VIRGINIA,MADISON,5.6,33.0
197604,51.0,1500,0,VIRGINIA,CHESAPEAKE (C),1.0,33.0
197605,51.0,1400,0,VIRGINIA,AMHERST,1.0,33.0
197605,51.0,1635,F1,VIRGINIA,PITTSYLVANIA,1.5,33.0
197607,54.0,2345,F2,WEST VIRGINIA,MONROE,4.1,33.0
197607,56.0,1605,F0,WYOMING,GOSHEN,0.0,33.0
197607,56.0,1705,F0,WYOMING,CAMPBELL,0.0,33.0
197607,56.0,1800,F1,WYOMING,CROOK,0.0,33.0
197608,56.0,1536,F1,WYOMING,FREMONT,0.0,33.0
197604,55.0,1115,F1,WISCONSIN,DODGE,14.1,33.0
197607,51.0,1700,F1,VIRGINIA,MIDDLESEX,0.0,33.0
197608,56.0,1440,F1,WYOMING,PLATTE,0.0,33.0
197608,56.0,1830,F0,WYOMING,GOSHEN,0.0,33.0
197608,56.0,1515,F1,WYOMING,CAMPBELL,0.0,33.0
197606,18.0,2110,F2,INDIANA,OWEN,2.3,100.0
197607,46.0,1730,F1,SOUTH DAKOTA,KINGSBURY,1.9,10.0
197605,28.0,1400,F2,MISSISSIPPI,MONTGOMERY,11.4,1320.0
197603,22.0,1555,F2,LOUISIANA,RAPIDES,1.9,33.0
197604,21.0,1130,F1,KENTUCKY,BOYLE,0.1,50.0
197603,28.0,1624,F1,MISSISSIPPI,LAFAYETTE,0.1,133.0
197603,28.0,1650,F4,MISSISSIPPI,NEWTON,26.0,33.0
197606,56.0,1540,F0,WYOMING,WASHAKIE,0.0,33.0
197606,5.0,1805,F1,ARKANSAS,STONE,9.9,27.0
197605,13.0,1600,F1,GEORGIA,OCONEE,0.1,20.0
197606,17.0,1618,F4,ILLINOIS,COOK,3.3,1760.0
197606,17.0,1648,F4,ILLINOIS,DU PAGE,0.0,1760.0
197606,38.0,1645,F0,NORTH DAKOTA,BENSON,0.0,33.0
197606,38.0,1730,F1,NORTH DAKOTA,HETTINGER,1.0,33.0
197606,20.0,1530,F1,KANSAS,ELLIS,0.0,33.0
197607,42.0,1600,F1,PENNSYLVANIA,WESTMORELAND,0.5,33.0
197607,42.0,1330,0,PENNSYLVANIA,BUTLER,0.1,33.0
197607,42.0,1130,F1,PENNSYLVANIA,CENTRE,0.3,40.0
197607,42.0,1245,F3,PENNSYLVANIA,LYCOMING,25.0,150.0
197605,51.0,1230,0,VIRGINIA,LOUISA,0.2,40.0
197606,51.0,1245,F2,VIRGINIA,MADISON,0.2,3.0
197605,12.0,1415,F0,FLORIDA,LEVY,0.3,10.0
197605,12.0,1500,F0,FLORIDA,SUWANNEE,0.1,10.0
197605,12.0,730,F0,FLORIDA,PUTNAM,0.3,10.0
197605,12.0,1400,F0,FLORIDA,POLK,0.3,10.0
197605,12.0,1730,F0,FLORIDA,TAYLOR,0.1,10.0
197605,12.0,5,F0,FLORIDA,CITRUS,0.3,10.0
197605,12.0,1200,F0,FLORIDA,LEON,3.6,10.0
197605,12.0,1525,F0,FLORIDA,VOLUSIA,1.0,10.0
197605,12.0,620,F1,FLORIDA,HILLSBOROUGH,9.6,33.0
197605,12.0,1030,F0,FLORIDA,VOLUSIA,0.5,10.0
197605,12.0,650,F0,FLORIDA,LAKE,0.1,10.0
197605,12.0,1230,F0,FLORIDA,SARASOTA,0.3,10.0
197605,12.0,1500,F0,FLORIDA,PALM BEACH,0.1,10.0
197603,48.0,115,F0,TEXAS,TRAVIS,0.0,33.0
197603,48.0,1301,F3,TEXAS,BRAZORIA,13.4,200.0
197603,48.0,1335,F1,TEXAS,BRAZORIA,0.0,33.0
197603,48.0,1400,F3,TEXAS,GALVESTON,9.3,200.0
197605,48.0,940,F2,TEXAS,JIM WELLS,0.0,33.0
197605,48.0,950,F0,TEXAS,NUECES,0.0,33.0
197605,48.0,1050,F1,TEXAS,VICTORIA,5.6,50.0
197605,48.0,1110,F1,TEXAS,JACKSON,15.3,33.0
197605,48.0,1215,F0,TEXAS,HARRIS,0.0,33.0
197605,48.0,1315,F0,TEXAS,HARRIS,0.0,33.0
197605,48.0,1321,F1,TEXAS,HARRIS,13.1,77.0
197605,48.0,1215,F0,TEXAS,LIBERTY,0.0,33.0
197606,55.0,1840,F1,WISCONSIN,WOOD,11.3,100.0
197603,17.0,1225,F2,ILLINOIS,ST. CLAIR,8.7,250.0
197603,17.0,1235,F2,ILLINOIS,WASHINGTON,29.0,33.0
197603,17.0,1245,F2,ILLINOIS,MARION,1.3,33.0
197605,48.0,1315,F2,TEXAS,BOSQUE,4.1,33.0
197605,48.0,1320,F2,TEXAS,MCLENNAN,9.7,33.0
197605,48.0,1330,F2,TEXAS,MCLENNAN,0.2,100.0
197605,48.0,1330,F3,TEXAS,HILL,0.1,33.0
197605,48.0,1500,F3,TEXAS,TAYLOR,4.3,300.0
197605,48.0,1515,F2,TEXAS,LIMESTONE,0.1,33.0
197605,48.0,1515,F3,TEXAS,CALLAHAN,10.8,300.0
197605,48.0,1830,0,TEXAS,LLANO,0.0,33.0
197605,48.0,1910,F1,TEXAS,BURNET,3.8,150.0
197606,19.0,1358,F3,IOWA,DALLAS,8.8,100.0
197606,19.0,1410,F5,IOWA,BOONE,14.0,880.0
197606,19.0,1415,F3,IOWA,BOONE,9.1,33.0
197606,12.0,1000,F0,FLORIDA,ESCAMBIA,0.1,20.0
197606,12.0,1800,F1,FLORIDA,HILLSBOROUGH,0.1,20.0
197606,12.0,1750,F0,FLORIDA,SARASOTA,0.1,20.0
197606,12.0,1750,F0,FLORIDA,PASCO,0.1,20.0
197606,12.0,1334,F0,FLORIDA,HILLSBOROUGH,0.1,20.0
197606,12.0,1630,F1,FLORIDA,COLLIER,0.1,30.0
197607,12.0,1435,F0,FLORIDA,PASCO,0.1,20.0
197606,12.0,1900,F1,FLORIDA,POLK,0.1,30.0
197606,12.0,1350,F1,FLORIDA,DUVAL,0.1,30.0
197605,48.0,1715,F1,TEXAS,MASON,5.4,100.0
197605,48.0,1720,F1,TEXAS,LLANO,2.0,100.0
197603,48.0,1430,F1,TEXAS,DALLAS,0.0,33.0
197603,17.0,1250,F3,ILLINOIS,KENDALL,7.8,30.0
197603,17.0,1257,F3,ILLINOIS,DU PAGE,14.8,30.0
197603,17.0,1320,F2,ILLINOIS,DU PAGE,0.0,150.0
197603,17.0,1325,F2,ILLINOIS,COOK,15.1,150.0
197603,17.0,1335,F3,ILLINOIS,KANKAKEE,10.0,150.0
197603,17.0,1205,F3,ILLINOIS,MONTGOMERY,8.8,27.0
197603,17.0,1212,F3,ILLINOIS,CHRISTIAN,0.0,27.0
197606,12.0,2030,F1,FLORIDA,ESCAMBIA,0.1,20.0
197603,17.0,1825,F3,ILLINOIS,BUREAU,0.8,100.0
197604,48.0,1755,F0,TEXAS,GARZA,2.0,30.0
197604,48.0,2020,F1,TEXAS,DICKENS,2.0,30.0
197604,48.0,1225,F1,TEXAS,DEAF SMITH,0.5,30.0
197605,48.0,2235,0,TEXAS,FORT BEND,0.0,33.0
197605,48.0,1600,F1,TEXAS,THROCKMORTON,0.0,33.0
197605,48.0,1915,F3,TEXAS,MCCULLOCH,3.6,500.0
197605,48.0,2030,F1,TEXAS,FANNIN,0.1,33.0
197605,48.0,2055,F1,TEXAS,ROCKWALL,0.1,33.0
197605,48.0,2100,F1,TEXAS,HARDEMAN,0.1,33.0
197604,48.0,1405,F0,TEXAS,LUBBOCK,0.0,33.0
197604,48.0,1430,F0,TEXAS,HANSFORD,0.0,33.0
197603,13.0,1400,F1,GEORGIA,CAMDEN,3.3,100.0
197605,48.0,1912,F1,TEXAS,UPSHUR,0.1,33.0
197605,48.0,1950,F1,TEXAS,TRAVIS,1.2,50.0
197605,48.0,1250,F1,TEXAS,RUSK,0.1,33.0
197604,48.0,1455,F0,TEXAS,MOORE,0.0,33.0
197604,48.0,1720,F1,TEXAS,COOKE,0.1,33.0
197604,48.0,1730,F3,TEXAS,MONTAGUE,10.4,373.0
197604,48.0,1730,F5,TEXAS,BROWN,10.5,440.0
197604,48.0,1815,F3,TEXAS,COMANCHE,2.2,250.0
197604,48.0,1930,F2,TEXAS,ERATH,11.1,300.0
197604,48.0,2028,F2,TEXAS,HOOD,0.2,33.0
197604,48.0,2055,F2,TEXAS,HOOD,0.2,33.0
197604,48.0,2255,F2,TEXAS,TARRANT,0.1,33.0
197605,48.0,1305,F1,TEXAS,RUSK,0.1,33.0
197604,48.0,2300,F1,TEXAS,WISE,0.1,33.0
197604,48.0,20,F1,TEXAS,JOHNSON,0.1,33.0
197604,48.0,20,F2,TEXAS,CORYELL,0.1,33.0
197604,48.0,130,F1,TEXAS,FANNIN,0.1,33.0
197604,48.0,2100,F1,TEXAS,MIDLAND,0.0,33.0
197604,48.0,1900,F0,TEXAS,MOORE,0.0,33.0
197604,48.0,644,F2,TEXAS,NUECES,0.5,30.0
197603,20.0,1640,F1,KANSAS,BARBER,1.0,20.0
197605,48.0,2020,F1,TEXAS,YOUNG,0.1,33.0
197604,48.0,1730,F0,TEXAS,CALDWELL,0.1,7.0
197604,48.0,1750,F0,TEXAS,COLLINGSWORTH,0.0,33.0
197607,48.0,805,F1,TEXAS,SAN PATRICIO,0.0,33.0
197607,48.0,827,F1,TEXAS,SAN PATRICIO,0.0,33.0
197607,48.0,1325,F0,TEXAS,SAN PATRICIO,0.0,33.0
197607,48.0,1345,F1,TEXAS,NUECES,0.0,33.0
197607,48.0,1435,0,TEXAS,WHARTON,0.0,33.0
197607,48.0,1112,F0,TEXAS,BREWSTER,0.2,10.0
197607,48.0,1209,F0,TEXAS,JEFF DAVIS,0.3,10.0
197607,19.0,123,F2,IOWA,POLK,1.2,100.0
197606,19.0,1715,F4,IOWA,POTTAWATTAMIE,5.1,200.0
197605,48.0,1700,F1,TEXAS,PARKER,0.1,33.0
197605,48.0,1715,F2,TEXAS,PARKER,2.0,100.0
197605,48.0,1720,F2,TEXAS,PARKER,2.0,100.0
197608,13.0,1535,F1,GEORGIA,COLQUITT,0.8,33.0
197601,48.0,210,0,TEXAS,NACOGDOCHES,0.0,33.0
197602,48.0,1600,F2,TEXAS,SHELBY,23.1,50.0
197607,48.0,1830,F0,TEXAS,TARRANT,0.0,33.0
197607,48.0,2000,0,TEXAS,DALLAS,0.0,33.0
197607,48.0,2012,F0,TEXAS,TARRANT,0.0,33.0
197607,48.0,555,F0,TEXAS,JEFFERSON,0.0,33.0
197607,48.0,1136,F1,TEXAS,NUECES,1.0,50.0
197607,48.0,1400,F1,TEXAS,BROOKS,0.0,33.0
197607,48.0,1730,F0,TEXAS,NUECES,0.0,33.0
197605,48.0,1332,F1,TEXAS,DENTON,0.1,33.0
197605,48.0,1430,F1,TEXAS,JOHNSON,0.1,50.0
197605,48.0,1445,F1,TEXAS,JOHNSON,0.5,50.0
197605,48.0,1500,F3,TEXAS,JONES,1.0,300.0
197605,48.0,1512,F3,TEXAS,JOHNSON,3.8,100.0
197605,48.0,1720,F1,TEXAS,GALVESTON,2.0,50.0
197602,22.0,1705,F2,LOUISIANA,DE SOTO,14.2,50.0
197602,22.0,910,F1,LOUISIANA,TANGIPAHOA,4.1,100.0
197603,22.0,1815,F2,LOUISIANA,RICHLAND,17.0,67.0
197603,22.0,1815,F3,LOUISIANA,WEST CARROLL,2.3,50.0
197603,22.0,1835,F1,LOUISIANA,WEST CARROLL,0.0,33.0
197603,22.0,1800,F2,LOUISIANA,JEFFERSON DAVIS,0.5,27.0
197606,48.0,1125,0,TEXAS,NUECES,0.0,33.0
197605,48.0,1415,0,TEXAS,LIBERTY,0.0,33.0
197606,55.0,1900,F2,WISCONSIN,PORTAGE,0.3,50.0
197605,48.0,2100,F1,TEXAS,NACOGDOCHES,0.1,33.0
197606,48.0,935,0,TEXAS,CAMERON,0.0,33.0
197606,48.0,1850,F1,TEXAS,JEFFERSON,3.6,50.0
197606,48.0,1515,F0,TEXAS,REEVES,0.1,10.0
197607,48.0,1825,F0,TEXAS,CROSBY,0.2,10.0
197607,48.0,1730,0,TEXAS,RUSK,0.0,33.0
197604,48.0,458,F1,TEXAS,ANGELINA,0.1,33.0
197604,48.0,755,F1,TEXAS,NUECES,0.1,10.0
197604,48.0,1800,F0,TEXAS,REEVES,0.0,33.0
197609,48.0,1518,F1,TEXAS,CORYELL,0.0,33.0
197609,48.0,2230,F1,TEXAS,MATAGORDA,0.5,20.0
197606,48.0,2030,F2,TEXAS,KNOX,0.8,440.0
197606,48.0,1934,F1,TEXAS,KAUFMAN,0.0,33.0
197606,48.0,905,F0,TEXAS,GALVESTON,0.0,33.0
197606,48.0,1100,0,TEXAS,NUECES,0.0,33.0
197605,48.0,1534,0,TEXAS,BLANCO,0.0,33.0
197605,48.0,1555,F2,TEXAS,ERATH,4.1,33.0
197605,48.0,1655,F1,TEXAS,ERATH,0.1,33.0
197605,48.0,1700,F1,TEXAS,BELL,0.1,33.0
197605,48.0,1700,F1,TEXAS,BLANCO,5.4,250.0
197606,19.0,1915,F1,IOWA,MADISON,12.8,100.0
197606,19.0,1930,F1,IOWA,WARREN,1.3,33.0
197606,19.0,1930,F2,IOWA,BLACK HAWK,6.9,100.0
197603,22.0,1400,F2,LOUISIANA,VERNON,11.3,50.0
197603,22.0,1445,F2,LOUISIANA,VERNON,17.2,77.0
197603,22.0,1500,F2,LOUISIANA,SABINE,1.9,33.0
197603,22.0,1520,F2,LOUISIANA,NATCHITOCHES,22.7,33.0
197603,22.0,1520,F2,LOUISIANA,NATCHITOCHES,21.7,33.0
197603,22.0,1600,F2,LOUISIANA,GRANT,1.3,33.0
197610,48.0,1400,F0,TEXAS,COOKE,1.0,33.0
