BEGIN_YEARMONTH,STATE,EVENT_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH
201710,NORTH CAROLINA,Tornado,EF1,6.71,400.0
201705,IOWA,Tornado,EF1,2.14,25.0
201710,NORTH CAROLINA,Tornado,EF0,1.65,100.0
201705,ILLINOIS,Tornado,EF0,0.26,15.0
201710,SOUTH CAROLINA,Tornado,EF2,4.58,150.0
201701,GEORGIA,Tornado,EF0,2.18,85.0
201706,NEBRASKA,Tornado,EF1,4.86,300.0
201703,MISSOURI,Tornado,EF1,10.5,400.0
201705,OKLAHOMA,Tornado,EF0,0.2,50.0
201705,OKLAHOMA,Tornado,EF1,5.0,200.0
201705,OKLAHOMA,Tornado,EF0,2.3,50.0
201707,PENNSYLVANIA,Tornado,EF0,1.71,75.0
201705,PENNSYLVANIA,Tornado,EF1,1.83,100.0
201701,GEORGIA,Tornado,EF1,1.0,75.0
201706,IOWA,Tornado,EF2,1.5,200.0
201703,MISSOURI,Tornado,EF0,2.29,25.0
201704,ARKANSAS,Tornado,EF0,0.51,50.0
201701,GEORGIA,Tornado,EF1,6.93,300.0
201704,MISSISSIPPI,Tornado,EF1,16.47,880.0
201703,MISSOURI,Tornado,EF2,16.28,1000.0
201702,ILLINOIS,Tornado,EF1,2.62,75.0
201701,GEORGIA,Tornado,EF1,2.24,100.0
201703,MISSOURI,Tornado,EF0,17.45,400.0
201703,MISSOURI,Tornado,EF1,10.34,100.0
201705,OKLAHOMA,Tornado,EF0,1.12,50.0
201704,MISSISSIPPI,Tornado,EF1,2.04,500.0
201704,MISSISSIPPI,Tornado,EF1,6.02,400.0
201703,KANSAS,Tornado,EF0,0.11,50.0
201702,ILLINOIS,Tornado,EF1,1.5,50.0
201705,NEW MEXICO,Tornado,EF0,3.68,40.0
201704,MISSISSIPPI,Tornado,EF1,7.14,1800.0
201704,MISSISSIPPI,Tornado,EF1,1.07,150.0
201705,OKLAHOMA,Tornado,EF0,0.2,50.0
201705,OKLAHOMA,Tornado,EF0,0.6,75.0
201705,TEXAS,Tornado,EF2,2.0,100.0
201701,GEORGIA,Tornado,EF0,6.39,100.0
201704,MICHIGAN,Tornado,EF1,2.01,220.0
201706,IOWA,Tornado,EF2,1.22,30.0
201704,SOUTH CAROLINA,Tornado,EF0,0.06,25.0
201703,MISSOURI,Tornado,EF0,5.97,100.0
201701,GEORGIA,Tornado,EF1,5.42,200.0
201706,IOWA,Tornado,EF2,1.28,30.0
201701,GEORGIA,Tornado,EF2,0.44,300.0
201704,SOUTH CAROLINA,Tornado,EF1,1.07,1000.0
201703,MISSOURI,Tornado,EF0,7.79,25.0
201705,OKLAHOMA,Tornado,EF0,0.3,30.0
201704,MISSISSIPPI,Tornado,EF1,5.64,450.0
201701,GEORGIA,Tornado,EF1,10.84,400.0
201701,GEORGIA,Tornado,EF1,3.97,200.0
201701,GEORGIA,Tornado,EF1,0.59,200.0
201710,INDIANA,Tornado,EF0,2.86,100.0
201705,OKLAHOMA,Tornado,EF2,15.0,1000.0
201701,GEORGIA,Tornado,EF1,2.59,300.0
201701,GEORGIA,Tornado,EF0,0.56,50.0
201704,LOUISIANA,Tornado,EF0,0.42,100.0
201701,GEORGIA,Tornado,EF1,1.3,300.0
201704,SOUTH CAROLINA,Tornado,EF1,0.87,100.0
201704,SOUTH CAROLINA,Tornado,EF2,6.13,1000.0
201705,SOUTH CAROLINA,Tornado,EF0,1.92,250.0
201711,PENNSYLVANIA,Tornado,EF1,2.73,125.0
201705,PENNSYLVANIA,Tornado,EF1,0.4,100.0
201704,MISSISSIPPI,Tornado,EF1,1.94,440.0
201704,SOUTH CAROLINA,Tornado,EF2,6.72,600.0
201711,PENNSYLVANIA,Tornado,EF1,2.68,125.0
201703,MISSOURI,Tornado,EF0,1.61,25.0
201703,MISSOURI,Tornado,EF0,2.27,25.0
201703,MISSOURI,Tornado,EF3,7.24,400.0
201705,KANSAS,Tornado,EF1,0.8,60.0
201701,GEORGIA,Tornado,EF2,15.4,700.0
201701,GEORGIA,Tornado,EF3,23.36,2200.0
201701,GEORGIA,Tornado,EF3,14.01,2200.0
201710,INDIANA,Tornado,EF0,2.86,100.0
201706,NEBRASKA,Tornado,EF2,9.42,150.0
201701,GEORGIA,Tornado,EF2,2.91,400.0
201701,GEORGIA,Tornado,EF2,5.24,300.0
201707,PENNSYLVANIA,Tornado,EF0,1.47,75.0
201704,LOUISIANA,Tornado,EF2,5.83,616.0
201704,LOUISIANA,Tornado,EF0,0.98,100.0
201705,OKLAHOMA,Tornado,EFU,0.2,50.0
201705,OKLAHOMA,Tornado,EF2,10.25,150.0
201705,OKLAHOMA,Tornado,EF1,0.75,50.0
201705,OKLAHOMA,Tornado,EF2,3.0,400.0
201701,GEORGIA,Tornado,EF3,18.5,2200.0
201705,NORTH CAROLINA,Tornado,EF0,1.84,100.0
201710,NORTH CAROLINA,Tornado,EF1,9.19,100.0
201703,MISSOURI,Tornado,EF0,5.8,25.0
201706,IOWA,Tornado,EF1,1.32,40.0
201701,GEORGIA,Tornado,EF1,8.38,300.0
201703,TEXAS,Tornado,EF2,1.79,75.0
201703,MISSOURI,Tornado,EF2,3.29,1000.0
201701,GEORGIA,Tornado,EF0,4.8,200.0
201709,OHIO,Tornado,EF2,8.58,200.0
201701,SOUTH CAROLINA,Tornado,EF1,5.47,400.0
201705,SOUTH CAROLINA,Tornado,EF2,10.18,250.0
201703,MISSOURI,Tornado,EF1,19.81,100.0
201704,ARKANSAS,Tornado,EF1,5.0,200.0
201704,TEXAS,Tornado,EF4,13.6,1760.0
201706,IOWA,Tornado,EF1,1.79,150.0
201706,IOWA,Tornado,EF1,4.57,250.0
201705,NORTH CAROLINA,Tornado,EF2,4.1,225.0
201703,MISSOURI,Tornado,EF1,1.75,50.0
201705,OKLAHOMA,Tornado,EF0,1.2,75.0
201705,OKLAHOMA,Tornado,EF0,6.0,200.0
201702,ILLINOIS,Tornado,EF1,0.52,100.0
201702,IOWA,Tornado,EF0,0.04,25.0
201706,IOWA,Tornado,EF2,10.19,200.0
201710,NORTH CAROLINA,Tornado,EF1,1.5,100.0
201708,TEXAS,Tornado,EF0,0.23,30.0
201704,GEORGIA,Tornado,EF2,6.74,1140.0
201701,GEORGIA,Tornado,EF1,0.18,70.0
201704,ALABAMA,Tornado,EF1,4.39,200.0
201703,IOWA,Tornado,EF2,0.31,150.0
201705,NEW MEXICO,Tornado,EF0,2.23,50.0
201708,TEXAS,Tornado,EF1,2.18,50.0
201708,TEXAS,Tornado,EF0,3.98,50.0
201705,NEW MEXICO,Tornado,EF0,0.2,40.0
201701,GEORGIA,Tornado,EF1,0.35,70.0
201704,ARKANSAS,Tornado,EF1,2.84,100.0
201704,TENNESSEE,Tornado,EF0,2.1,100.0
201704,MISSOURI,Tornado,EF1,1.2,100.0
201708,TEXAS,Tornado,EF1,0.94,50.0
201708,TEXAS,Tornado,EF0,0.52,50.0
201707,NORTH DAKOTA,Tornado,EF1,1.52,150.0
201707,NORTH DAKOTA,Tornado,EF0,1.0,100.0
201707,NORTH DAKOTA,Tornado,EF1,5.92,150.0
201708,TEXAS,Tornado,EF0,0.12,20.0
201704,ALABAMA,Tornado,EF0,10.05,215.0
201701,GEORGIA,Tornado,EF1,5.38,300.0
201704,TEXAS,Tornado,EF0,1.8,75.0
201708,TEXAS,Tornado,EF0,0.54,30.0
201707,NORTH DAKOTA,Tornado,EF1,7.0,150.0
201707,NORTH DAKOTA,Tornado,EF2,22.0,1200.0
201704,MISSISSIPPI,Tornado,EF0,2.67,100.0
201707,MINNESOTA,Tornado,EF1,10.0,250.0
201707,NORTH DAKOTA,Tornado,EF2,6.64,600.0
201707,MINNESOTA,Tornado,EF2,5.0,600.0
201708,TEXAS,Tornado,EF0,4.31,50.0
201708,TEXAS,Tornado,EF1,1.46,100.0
201708,TEXAS,Tornado,EF0,0.11,30.0
201707,MINNESOTA,Tornado,EF2,6.5,500.0
201707,MINNESOTA,Tornado,EF2,6.31,500.0
201708,TEXAS,Tornado,EF0,1.02,30.0
201708,TEXAS,Tornado,EF0,0.16,20.0
201701,GEORGIA,Tornado,EF1,0.29,900.0
201701,GEORGIA,Tornado,EF2,14.53,900.0
201707,MINNESOTA,Tornado,EF1,2.81,200.0
201705,NEW MEXICO,Tornado,EF0,3.49,50.0
201701,GEORGIA,Tornado,EF0,2.54,350.0
201703,IOWA,Tornado,EF1,11.3,100.0
201704,TEXAS,Tornado,EF2,7.82,800.0
201701,GEORGIA,Tornado,EF0,0.91,350.0
201708,TEXAS,Tornado,EF0,4.76,50.0
201708,TEXAS,Tornado,EF0,1.45,30.0
201708,TEXAS,Tornado,EF0,0.73,30.0
201705,NEW MEXICO,Tornado,EF0,1.22,40.0
201704,ALABAMA,Tornado,EF0,6.32,200.0
201703,TEXAS,Tornado,EF0,1.28,75.0
201704,ALABAMA,Tornado,EF1,0.65,440.0
201704,ALABAMA,Tornado,EF2,2.01,1140.0
201708,TEXAS,Tornado,EF1,5.78,100.0
201708,TEXAS,Tornado,EF0,0.03,30.0
201708,TEXAS,Tornado,EF1,2.27,50.0
201705,COLORADO,Tornado,EF0,0.01,25.0
201705,COLORADO,Tornado,EF0,0.01,25.0
201703,IOWA,Tornado,EF2,19.51,200.0
201709,FLORIDA,Tornado,EF1,3.36,60.0
201704,TEXAS,Tornado,EF0,0.29,25.0
201705,NEW MEXICO,Tornado,EF0,0.31,40.0
201701,GEORGIA,Tornado,EF0,0.76,350.0
201701,GEORGIA,Tornado,EF2,8.64,350.0
201704,GEORGIA,Tornado,EF1,0.96,1140.0
201703,IOWA,Tornado,EF0,5.46,25.0
201704,TEXAS,Tornado,EF0,1.55,100.0
201703,IOWA,Tornado,EF2,19.58,1000.0
201703,ILLINOIS,Tornado,EF1,1.54,10.0
201704,ALABAMA,Tornado,EF1,1.96,125.0
201708,TEXAS,Tornado,EF1,0.32,50.0
201705,NEW MEXICO,Tornado,EF0,1.66,50.0
201703,IOWA,Tornado,EF0,4.36,50.0
201705,NEW MEXICO,Tornado,EF0,0.07,30.0
201705,SOUTH CAROLINA,Tornado,EF0,0.2,75.0
201704,GEORGIA,Tornado,EF1,2.18,1320.0
201703,ILLINOIS,Tornado,EF0,0.29,25.0
201704,MICHIGAN,Tornado,EF1,3.32,220.0
201702,ILLINOIS,Tornado,EF3,11.5,800.0
201707,NORTH DAKOTA,Tornado,EF0,2.0,150.0
201707,FLORIDA,Tornado,EF0,0.05,15.0
201702,ILLINOIS,Tornado,EF0,1.2,200.0
201702,ILLINOIS,Tornado,EF0,0.81,600.0
201702,ILLINOIS,Tornado,EF2,4.5,75.0
201707,NORTH DAKOTA,Tornado,EF0,0.4,100.0
201707,FLORIDA,Tornado,EF0,0.69,25.0
201707,MONTANA,Tornado,EF0,0.13,10.0
201707,INDIANA,Tornado,EF0,1.71,50.0
201707,MINNESOTA,Tornado,EF1,0.93,264.0
201707,MINNESOTA,Tornado,EF0,0.5,50.0
201707,MINNESOTA,Tornado,EF0,1.54,50.0
201707,NORTH DAKOTA,Tornado,EF0,5.8,1150.0
201707,LOUISIANA,Tornado,EF0,0.05,10.0
201707,LOUISIANA,Tornado,EF0,0.67,10.0
201707,OHIO,Tornado,EF0,0.44,50.0
201707,KANSAS,Tornado,EF0,0.01,400.0
201707,INDIANA,Tornado,EF1,2.67,200.0
201707,OHIO,Tornado,EF1,0.8,230.0
201707,ARKANSAS,Tornado,EF1,0.09,75.0
201707,TEXAS,Tornado,EF0,0.1,20.0
201707,FLORIDA,Tornado,EF0,0.11,40.0
201707,INDIANA,Tornado,EF1,2.95,100.0
201707,WEST VIRGINIA,Tornado,EF0,0.26,30.0
201707,NORTH DAKOTA,Tornado,EF0,0.26,25.0
201702,MASSACHUSETTS,Tornado,EF1,4.64,200.0
201707,NEW MEXICO,Tornado,EF0,0.82,30.0
201707,TEXAS,Tornado,EF0,0.38,20.0
201707,NORTH DAKOTA,Tornado,EF0,0.17,25.0
201707,MINNESOTA,Tornado,EF0,0.4,100.0
201707,TENNESSEE,Tornado,EF1,1.54,200.0
201707,NORTH CAROLINA,Tornado,EF0,0.15,25.0
201707,ILLINOIS,Tornado,EF0,1.6,50.0
201707,TENNESSEE,Tornado,EF0,0.31,75.0
201707,MARYLAND,Tornado,EF2,2.37,150.0
201702,MASSACHUSETTS,Tornado,EF1,2.9,100.0
201707,PENNSYLVANIA,Tornado,EF0,0.1,25.0
201707,PENNSYLVANIA,Tornado,EF0,0.34,25.0
201702,ILLINOIS,Tornado,EF0,1.75,50.0
201707,NEW MEXICO,Tornado,EF0,0.04,20.0
201702,ILLINOIS,Tornado,EF1,2.8,200.0
201707,FLORIDA,Tornado,EF0,0.69,100.0
201707,TEXAS,Tornado,EF0,0.1,1.0
201708,MINNESOTA,Tornado,EF1,3.03,100.0
201707,WISCONSIN,Tornado,EF0,0.73,30.0
201707,OHIO,Tornado,EF0,6.35,150.0
201708,ARKANSAS,Tornado,EF0,1.71,50.0
201708,TENNESSEE,Tornado,EF0,1.25,50.0
201708,TENNESSEE,Tornado,EF0,0.75,70.0
201708,MISSISSIPPI,Tornado,EF0,0.25,30.0
201708,MISSISSIPPI,Tornado,EF1,2.47,150.0
201708,MISSISSIPPI,Tornado,EF0,1.07,40.0
201708,MISSISSIPPI,Tornado,EF0,0.27,30.0
201703,TENNESSEE,Tornado,EF1,0.11,90.0
201703,TENNESSEE,Tornado,EF1,3.91,200.0
201703,TENNESSEE,Tornado,EF0,0.77,200.0
201703,TENNESSEE,Tornado,EF1,7.62,150.0
201708,TEXAS,Tornado,EF0,0.16,20.0
201707,UTAH,Tornado,EFU,0.05,1.0
201707,UTAH,Tornado,EFU,0.05,1.0
201706,DELAWARE,Tornado,EF0,0.6,200.0
201706,PENNSYLVANIA,Tornado,EF0,2.1,50.0
201706,NEW JERSEY,Tornado,EF0,0.5,40.0
201706,NEW JERSEY,Tornado,EF0,0.3,25.0
201708,TEXAS,Tornado,EF1,0.67,50.0
201708,TEXAS,Tornado,EF1,0.58,50.0
201708,TEXAS,Tornado,EF1,0.89,50.0
201704,LOUISIANA,Tornado,EF1,1.24,1232.0
201701,TEXAS,Tornado,EF0,0.31,80.0
201707,ARIZONA,Tornado,EF0,0.12,10.0
201701,TEXAS,Tornado,EF0,3.13,250.0
201709,OREGON,Tornado,EF1,0.69,167.0
201707,ARIZONA,Tornado,EF0,0.11,10.0
201704,MISSISSIPPI,Tornado,EF2,21.7,1700.0
201703,IOWA,Tornado,EF1,15.17,200.0
201707,PENNSYLVANIA,Tornado,EF0,1.0,250.0
201706,IOWA,Tornado,EF0,0.02,10.0
201707,IOWA,Tornado,EF0,1.25,25.0
201706,IOWA,Tornado,EF1,2.0,15.0
201701,GEORGIA,Tornado,EF1,7.96,600.0
201701,GEORGIA,Tornado,EF1,3.73,600.0
201710,NORTH CAROLINA,Tornado,EF1,9.44,100.0
201710,NORTH CAROLINA,Tornado,EF0,9.11,100.0
201701,GEORGIA,Tornado,EF1,4.14,300.0
201705,ILLINOIS,Tornado,EF1,2.38,150.0
201707,IOWA,Tornado,EF1,4.58,60.0
201704,ALABAMA,Tornado,EF0,1.28,175.0
201710,ALABAMA,Tornado,EF0,0.27,25.0
201710,ALABAMA,Tornado,EF0,0.55,200.0
201710,ALABAMA,Tornado,EF0,0.13,25.0
201708,TEXAS,Tornado,EF0,0.08,20.0
201710,MISSISSIPPI,Tornado,EF0,0.6,200.0
201710,ALABAMA,Tornado,EF0,0.07,25.0
201711,TENNESSEE,Tornado,EF0,6.9,125.0
201703,TENNESSEE,Tornado,EF1,10.48,250.0
201711,TENNESSEE,Tornado,EF1,6.33,100.0
201711,TENNESSEE,Tornado,EF0,1.41,100.0
201711,TENNESSEE,Tornado,EF1,2.34,200.0
201711,TENNESSEE,Tornado,EF0,1.16,75.0
201711,TENNESSEE,Tornado,EF0,3.19,75.0
201707,TENNESSEE,Tornado,EF0,3.62,75.0
201703,TENNESSEE,Tornado,EF0,3.32,100.0
201703,TENNESSEE,Tornado,EF1,6.4,200.0
201703,TENNESSEE,Tornado,EF0,1.07,100.0
201703,TENNESSEE,Tornado,EF1,8.68,500.0
201705,TENNESSEE,Tornado,EF0,2.45,75.0
201702,FLORIDA,Tornado,EF1,0.53,160.0
201702,PENNSYLVANIA,Tornado,EF1,1.7,100.0
201702,ALABAMA,Tornado,EF0,0.2,85.0
201806,NEBRASKA,Tornado,EF0,0.1,10.0
201805,FLORIDA,Tornado,EF0,0.78,50.0
201802,MISSISSIPPI,Tornado,EF1,7.92,300.0
201803,TEXAS,Tornado,EF1,2.88,70.0
201803,TEXAS,Tornado,EF0,0.06,25.0
201803,TEXAS,Tornado,EF1,3.15,70.0
201805,GEORGIA,Tornado,EF0,0.1,20.0
201801,MISSOURI,Tornado,EF0,0.18,25.0
201805,KANSAS,Tornado,EF0,0.08,50.0
201802,LOUISIANA,Tornado,EF1,4.96,350.0
201802,ALABAMA,Tornado,EF0,2.81,25.0
201812,ILLINOIS,Tornado,EF1,1.65,25.0
201812,ILLINOIS,Tornado,EF1,1.39,50.0
201812,ILLINOIS,Tornado,EF0,0.06,25.0
201812,ILLINOIS,Tornado,EF1,1.97,50.0
201812,ILLINOIS,Tornado,EF1,0.6,110.0
201812,ILLINOIS,Tornado,EF2,6.79,100.0
201812,ILLINOIS,Tornado,EF0,0.11,25.0
201802,ARKANSAS,Tornado,EF0,0.21,50.0
201801,ARKANSAS,Tornado,EF1,2.7,150.0
201802,MISSISSIPPI,Tornado,EF0,0.01,30.0
201804,SOUTH CAROLINA,Tornado,EF0,1.07,75.0
201802,CALIFORNIA,Tornado,EF0,0.3,20.0
201806,FLORIDA,Tornado,EF0,0.22,25.0
201801,CALIFORNIA,Tornado,EF0,0.04,30.0
201801,TEXAS,Tornado,EF0,1.09,60.0
201808,MINNESOTA,Tornado,EF1,8.63,200.0
201805,ILLINOIS,Tornado,EF0,0.69,50.0
201805,ILLINOIS,Tornado,EF0,0.17,50.0
201801,TEXAS,Tornado,EF0,0.25,50.0
201801,MISSISSIPPI,Tornado,EF1,5.45,250.0
201801,MISSISSIPPI,Tornado,EF0,1.89,250.0
201801,TEXAS,Tornado,EF0,0.5,10.0
201801,ARKANSAS,Tornado,EF1,6.32,295.0
201801,MISSOURI,Tornado,EF1,1.25,75.0
201801,LOUISIANA,Tornado,EF0,0.04,10.0
201801,TEXAS,Tornado,EF0,0.54,50.0
201801,VIRGINIA,Tornado,EF1,0.41,150.0
201801,TEXAS,Tornado,EF2,7.06,560.0
201801,ARKANSAS,Tornado,EF1,5.2,350.0
201801,ARKANSAS,Tornado,EF1,4.3,400.0
201807,FLORIDA,Tornado,EF0,0.01,25.0
201802,GEORGIA,Tornado,EF0,1.25,250.0
201802,GEORGIA,Tornado,EF1,5.29,250.0
201803,CALIFORNIA,Tornado,EF0,0.1,10.0
201802,GEORGIA,Tornado,EF0,3.7,200.0
201803,LOUISIANA,Tornado,EF1,4.26,1200.0
201802,FLORIDA,Tornado,EF0,8.4,25.0
201802,MISSOURI,Tornado,EF2,12.44,150.0
201802,ALABAMA,Tornado,EF0,1.34,100.0
201802,KENTUCKY,Tornado,EF0,5.31,75.0
201802,FLORIDA,Tornado,EF1,4.78,100.0
201803,ALABAMA,Tornado,EF0,0.94,100.0
201803,ALABAMA,Tornado,EF1,4.81,880.0
201802,ARKANSAS,Tornado,EF1,3.23,75.0
201802,KENTUCKY,Tornado,EF1,2.22,125.0
201802,KENTUCKY,Tornado,EF2,5.39,200.0
201802,KENTUCKY,Tornado,EF0,0.47,50.0
201803,TEXAS,Tornado,EF0,1.2,50.0
201803,CALIFORNIA,Tornado,EF0,1.0,30.0
201803,ALABAMA,Tornado,EF3,20.92,1900.0
201802,TENNESSEE,Tornado,EF1,3.18,450.0
201802,KENTUCKY,Tornado,EF1,1.93,100.0
201802,KENTUCKY,Tornado,EF1,6.07,125.0
201802,TENNESSEE,Tornado,EF0,4.25,75.0
201802,TENNESSEE,Tornado,EF0,5.15,75.0
201802,ARKANSAS,Tornado,EF2,29.15,150.0
201802,ARKANSAS,Tornado,EF1,6.4,50.0
201802,TENNESSEE,Tornado,EF0,5.59,75.0
201803,ALABAMA,Tornado,EF0,1.57,880.0
201802,MISSOURI,Tornado,EF0,0.34,50.0
201803,TEXAS,Tornado,EF0,0.92,75.0
201803,TEXAS,Tornado,EF0,0.1,30.0
201803,LOUISIANA,Tornado,EF0,0.88,150.0
201803,LOUISIANA,Tornado,EF1,1.89,425.0
201803,LOUISIANA,Tornado,EF2,0.39,50.0
201803,LOUISIANA,Tornado,EF1,6.35,800.0
201802,MISSOURI,Tornado,EF2,0.95,150.0
201803,TEXAS,Tornado,EF1,0.4,150.0
201803,ALABAMA,Tornado,EF1,13.05,2175.0
201803,LOUISIANA,Tornado,EF1,4.44,900.0
201802,TENNESSEE,Tornado,EF0,7.38,75.0
201802,TENNESSEE,Tornado,EF1,3.85,75.0
201802,KENTUCKY,Tornado,EF1,1.17,100.0
201802,KENTUCKY,Tornado,EF1,1.41,100.0
201802,ALABAMA,Tornado,EF0,0.17,100.0
201803,ALABAMA,Tornado,EF2,6.53,1975.0
201803,ALABAMA,Tornado,EF1,1.01,500.0
201802,ALABAMA,Tornado,EF0,1.36,455.0
201802,ALABAMA,Tornado,EF0,0.67,50.0
201806,ILLINOIS,Tornado,EF0,1.4,50.0
201803,LOUISIANA,Tornado,EF1,11.72,1200.0
201803,LOUISIANA,Tornado,EF1,1.77,120.0
201809,MICHIGAN,Tornado,EF0,2.06,250.0
201802,ALABAMA,Tornado,EF0,2.49,300.0
201805,ARKANSAS,Tornado,EF0,0.85,50.0
201803,MISSISSIPPI,Tornado,EF1,1.87,50.0
201803,LOUISIANA,Tornado,EF1,1.29,450.0
201802,PENNSYLVANIA,Tornado,EF1,1.74,440.0
201802,ALABAMA,Tornado,EF0,1.97,150.0
201805,KANSAS,Tornado,EF0,0.35,50.0
201803,FLORIDA,Tornado,EF0,0.5,25.0
201805,KANSAS,Tornado,EF0,1.98,75.0
201805,KANSAS,Tornado,EF0,0.83,75.0
201802,ALABAMA,Tornado,EF0,1.97,150.0
201803,LOUISIANA,Tornado,EF1,4.05,650.0
201803,MISSISSIPPI,Tornado,EF0,0.75,25.0
201803,LOUISIANA,Tornado,EF1,1.08,350.0
201805,KANSAS,Tornado,EF0,0.01,20.0
201803,MISSISSIPPI,Tornado,EF0,0.82,125.0
201809,MICHIGAN,Tornado,EF1,4.32,520.0
201809,MICHIGAN,Tornado,EF1,3.27,200.0
201802,ALABAMA,Tornado,EF1,10.07,1100.0
201803,ALABAMA,Tornado,EF1,1.07,400.0
201803,TENNESSEE,Tornado,EF0,1.2,200.0
201803,TENNESSEE,Tornado,EF0,0.38,100.0
201803,NORTH CAROLINA,Tornado,EF0,0.63,100.0
201807,FLORIDA,Tornado,EF0,0.01,25.0
201805,KANSAS,Tornado,EF1,1.6,200.0
201803,NORTH CAROLINA,Tornado,EF0,1.51,120.0
201805,KANSAS,Tornado,EF0,1.64,50.0
201805,KANSAS,Tornado,EF1,2.31,50.0
201805,KANSAS,Tornado,EF2,0.8,75.0
201805,KANSAS,Tornado,EF1,4.23,75.0
201802,ALABAMA,Tornado,EF0,0.78,100.0
201803,TEXAS,Tornado,EF0,0.11,20.0
201803,TEXAS,Tornado,EF0,0.02,20.0
201805,KANSAS,Tornado,EF0,0.27,50.0
201805,KANSAS,Tornado,EF0,0.45,50.0
201805,KANSAS,Tornado,EF0,0.26,50.0
201803,ALABAMA,Tornado,EF0,0.82,138.0
201803,ALABAMA,Tornado,EF0,3.61,550.0
201805,KANSAS,Tornado,EF0,2.11,50.0
201803,ALABAMA,Tornado,EF2,8.14,2000.0
201803,MISSISSIPPI,Tornado,EF0,2.0,50.0
201804,ARKANSAS,Tornado,EF0,0.16,100.0
201804,ARKANSAS,Tornado,EF0,0.09,80.0
201804,ARKANSAS,Tornado,EF0,0.65,100.0
201803,ARKANSAS,Tornado,EF0,2.0,350.0
201803,MISSISSIPPI,Tornado,EF1,1.48,200.0
201803,MISSISSIPPI,Tornado,EF0,6.11,150.0
201804,ARKANSAS,Tornado,EF1,4.96,250.0
201804,ARKANSAS,Tornado,EF1,0.5,150.0
201803,LOUISIANA,Tornado,EF1,3.86,400.0
201803,MISSISSIPPI,Tornado,EF0,1.64,50.0
201803,LOUISIANA,Tornado,EF1,1.74,400.0
201803,MISSISSIPPI,Tornado,EF1,8.51,800.0
201804,MISSISSIPPI,Tornado,EF2,8.49,780.0
201804,KENTUCKY,Tornado,EF1,0.32,100.0
201804,KENTUCKY,Tornado,EF1,0.32,75.0
201804,KENTUCKY,Tornado,EF1,0.82,75.0
201804,LOUISIANA,Tornado,EF0,7.85,50.0
201804,MISSISSIPPI,Tornado,EF0,2.65,25.0
201804,MISSISSIPPI,Tornado,EF1,2.82,75.0
201804,MISSISSIPPI,Tornado,EF1,1.17,360.0
201804,INDIANA,Tornado,EF0,0.64,40.0
201804,LOUISIANA,Tornado,EF1,0.72,50.0
201804,LOUISIANA,Tornado,EF1,6.45,470.0
201804,LOUISIANA,Tornado,EF0,6.66,100.0
201804,MISSOURI,Tornado,EF2,9.0,100.0
201804,MISSOURI,Tornado,EF1,1.44,50.0
201804,ARKANSAS,Tornado,EF1,1.8,400.0
201804,MISSISSIPPI,Tornado,EF1,5.82,880.0
201804,MISSISSIPPI,Tornado,EF1,2.37,700.0
201804,MISSISSIPPI,Tornado,EF1,4.66,350.0
201804,TEXAS,Tornado,EF1,1.59,580.0
201804,TEXAS,Tornado,EF1,2.76,580.0
201804,MISSOURI,Tornado,EF1,5.54,50.0
201804,MISSOURI,Tornado,EF1,5.0,75.0
201804,MISSISSIPPI,Tornado,EF1,1.74,125.0
201804,MISSISSIPPI,Tornado,EF1,2.69,440.0
201804,LOUISIANA,Tornado,EF0,1.23,1250.0
201804,FLORIDA,Tornado,EF0,3.47,60.0
201804,MISSOURI,Tornado,EF0,4.49,100.0
201807,COLORADO,Tornado,EF2,0.1,75.0
201804,FLORIDA,Tornado,EF1,1.24,50.0
201804,TEXAS,Tornado,EFU,0.59,50.0
201804,MISSISSIPPI,Tornado,EF0,2.17,200.0
201804,LOUISIANA,Tornado,EF1,1.25,50.0
201804,LOUISIANA,Tornado,EF1,14.65,1100.0
201804,MISSOURI,Tornado,EF1,2.55,125.0
201804,MISSISSIPPI,Tornado,EF1,0.8,150.0
201804,LOUISIANA,Tornado,EF1,3.94,950.0
201804,ARKANSAS,Tornado,EF2,2.2,350.0
201806,SOUTH DAKOTA,Tornado,EF1,7.07,200.0
201804,TEXAS,Tornado,EF0,3.81,100.0
201804,LOUISIANA,Tornado,EF0,1.5,50.0
201804,LOUISIANA,Tornado,EF0,0.08,20.0
201804,LOUISIANA,Tornado,EF0,4.51,120.0
201804,LOUISIANA,Tornado,EF2,4.11,340.0
201804,FLORIDA,Tornado,EF0,0.96,40.0
201806,NEBRASKA,Tornado,EF0,0.1,50.0
201804,MISSISSIPPI,Tornado,EF0,0.5,40.0
201804,LOUISIANA,Tornado,EF0,4.42,200.0
201804,LOUISIANA,Tornado,EF0,3.6,25.0
201804,GEORGIA,Tornado,EF0,0.73,50.0
201804,LOUISIANA,Tornado,EF0,1.14,25.0
201804,LOUISIANA,Tornado,EF0,1.64,120.0
201804,ALABAMA,Tornado,EF0,1.18,100.0
201804,MISSISSIPPI,Tornado,EF1,0.21,100.0
201804,ALABAMA,Tornado,EF0,2.56,250.0
201804,LOUISIANA,Tornado,EF0,3.19,400.0
201804,LOUISIANA,Tornado,EF1,1.57,200.0
201804,MISSOURI,Tornado,EF1,6.7,200.0
201804,ILLINOIS,Tornado,EF1,7.33,100.0
201804,LOUISIANA,Tornado,EF1,0.95,30.0
