MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20200915,Midwest,68.4,31.6,9.53,2.8,0,0,9/15/2020,9/21/2020,1
20200915,Northeast,46.63,53.37,34.37,15.27,1.31,0,9/15/2020,9/21/2020,1
20200915,South,66.55,33.45,19.84,12.36,5.12,0.39,9/15/2020,9/21/2020,1
20200915,Southeast,93.17,6.83,0,0,0,0,9/15/2020,9/21/2020,1
20200915,West,32.48,67.52,44.05,30.4,15.61,0.66,9/15/2020,9/21/2020,1
20200908,High Plains,22.65,77.35,52.93,33.29,15.67,0.08,9/8/2020,9/14/2020,1
20200908,Midwest,66.02,33.98,13.98,4.5,1.66,0,9/8/2020,9/14/2020,1
20200908,Northeast,47.86,52.14,31.97,9.99,0,0,9/8/2020,9/14/2020,1
20200908,South,62.71,37.29,23.39,14.65,7.22,0.37,9/8/2020,9/14/2020,1
20200908,Southeast,92.87,7.13,0,0,0,0,9/8/2020,9/14/2020,1
20200908,West,35.17,64.83,41.28,29.72,14.39,0.16,9/8/2020,9/14/2020,1
20200901,High Plains,23.11,76.89,50.83,30.79,9.62,0.08,9/1/2020,9/7/2020,1
20200901,Midwest,63.86,36.14,16.47,4.31,1.65,0,9/1/2020,9/7/2020,1
20200901,Northeast,46.06,53.94,27.95,9.23,0,0,9/1/2020,9/7/2020,1
20200901,South,57.48,42.52,30.58,18.19,6.83,0.5,9/1/2020,9/7/2020,1
20200901,Southeast,97.28,2.72,0,0,0,0,9/1/2020,9/7/2020,1
20200901,West,35.07,64.93,40.63,28.74,10.54,0,9/1/2020,9/7/2020,1
20200825,High Plains,25.38,74.62,49.66,29.83,8.51,0.08,8/25/2020,8/31/2020,1
20200825,Midwest,60.68,39.32,12.58,3.41,0.74,0,8/25/2020,8/31/2020,1
20200825,Northeast,39.82,60.18,37.17,9.71,0,0,8/25/2020,8/31/2020,1
20200825,South,55.02,44.98,31.7,18.55,6.36,0.37,8/25/2020,8/31/2020,1
20200825,Southeast,96.86,3.14,0,0,0,0,8/25/2020,8/31/2020,1
20200825,West,45.59,54.41,39.77,27.71,9.97,0,8/25/2020,8/31/2020,1
20200818,High Plains,30.6,69.4,47.44,24.8,6.63,0,8/18/2020,8/24/2020,1
20200818,Midwest,71.51,28.49,8.56,2.64,0.7,0,8/18/2020,8/24/2020,1
20200818,Northeast,42.63,57.37,34.69,9.36,0,0,8/18/2020,8/24/2020,1
20200818,South,58.67,41.33,26.61,13.51,4.01,0.17,8/18/2020,8/24/2020,1
20200818,Southeast,90.62,9.38,0.79,0,0,0,8/18/2020,8/24/2020,1
20200818,West,48.04,51.96,38.53,23.87,4.71,0,8/18/2020,8/24/2020,1
20200811,High Plains,32.01,67.99,46.11,21.98,5.88,0,8/11/2020,8/17/2020,1
20200811,Midwest,73.21,26.79,7.08,2.11,0.7,0,8/11/2020,8/17/2020,1
20200811,Northeast,42.88,57.12,27.53,2.47,0,0,8/11/2020,8/17/2020,1
20200811,South,55.5,44.5,22.82,10.17,2.46,0,8/11/2020,8/17/2020,1
20200811,Southeast,85.49,14.51,0.38,0,0,0,8/11/2020,8/17/2020,1
20200811,West,51.13,48.87,37.4,19.1,4.38,0,8/11/2020,8/17/2020,1
20200804,High Plains,33.05,66.95,43.08,20.53,6.5,0,8/4/2020,8/10/2020,1
20200804,Midwest,66.17,33.83,7.96,1.77,0.7,0,8/4/2020,8/10/2020,1
20200804,Northeast,35.17,64.83,29.34,1.72,0,0,8/4/2020,8/10/2020,1
20200804,South,60.05,39.95,19.33,9.06,1.6,0,8/4/2020,8/10/2020,1
20200804,Southeast,81.41,18.59,0.86,0,0,0,8/4/2020,8/10/2020,1
20200804,West,51.15,48.85,37.16,18.56,3.16,0,8/4/2020,8/10/2020,1
20200728,High Plains,31.83,68.17,42.15,20.17,6.49,0,7/28/2020,8/3/2020,1
20200728,Midwest,62.7,37.3,11.46,1.45,0,0,7/28/2020,8/3/2020,1
20200728,Northeast,28.93,71.07,28.64,1.72,0,0,7/28/2020,8/3/2020,1
20200728,South,54.28,45.72,20.9,8.94,1.88,0,7/28/2020,8/3/2020,1
20200728,Southeast,74.42,25.58,1.85,0.2,0,0,7/28/2020,8/3/2020,1
20200728,West,53.58,46.42,34.44,16.72,2.83,0,7/28/2020,8/3/2020,1
20200721,High Plains,28.81,71.19,38.68,16.59,7.14,0,7/21/2020,7/27/2020,1
20200721,Midwest,63.98,36.02,11.53,1.02,0,0,7/21/2020,7/27/2020,1
20200721,Northeast,30.12,69.88,25.99,1.72,0,0,7/21/2020,7/27/2020,1
20200721,South,52.17,47.83,23.99,8.53,1.83,0,7/21/2020,7/27/2020,1
20200721,Southeast,83.87,16.13,1.5,0.28,0,0,7/21/2020,7/27/2020,1
20200721,West,53.66,46.34,32.42,14.74,2.06,0,7/21/2020,7/27/2020,1
20200714,High Plains,27.26,72.74,34.39,14.92,8.02,0,7/14/2020,7/20/2020,1
20200714,Midwest,62.99,37.01,7.68,1.41,0,0,7/14/2020,7/20/2020,1
20200714,Northeast,32.42,67.58,24.6,1.71,0,0,7/14/2020,7/20/2020,1
20200714,South,60.87,39.13,22.07,8.31,1.93,0,7/14/2020,7/20/2020,1
20200714,Southeast,96.53,3.47,0.69,0.37,0,0,7/14/2020,7/20/2020,1
20200714,West,57.05,42.95,28.49,13.85,2.01,0,7/14/2020,7/20/2020,1
20200707,High Plains,32.89,67.11,35.83,13.99,7.39,0,7/7/2020,7/13/2020,1
20200707,Midwest,71.11,28.89,5.51,1.01,0,0,7/7/2020,7/13/2020,1
20200707,Northeast,22.54,77.46,26.08,2.01,0,0,7/7/2020,7/13/2020,1
20200707,South,63.16,36.84,19.39,7.13,1.62,0,7/7/2020,7/13/2020,1
20200707,Southeast,98.37,1.63,0.68,0.38,0,0,7/7/2020,7/13/2020,1
20200707,West,58.23,41.77,26.17,13.51,1.56,0,7/7/2020,7/13/2020,1
20200630,High Plains,34.41,65.59,39.7,13.29,7.9,0.43,6/30/2020,7/6/2020,1
20200630,Midwest,76.78,23.22,3.54,0,0,0,6/30/2020,7/6/2020,1
20200630,Northeast,54.44,45.56,14.23,0,0,0,6/30/2020,7/6/2020,1
20200630,South,60.33,39.67,19.86,6.9,2.04,0.01,6/30/2020,7/6/2020,1
20200630,Southeast,97,3,0.65,0.26,0,0,6/30/2020,7/6/2020,1
20200630,West,60.98,39.02,26.45,13.51,1.52,0,6/30/2020,7/6/2020,1
20200623,High Plains,37.79,62.21,40.1,13.49,7.57,0,6/23/2020,6/29/2020,1
20200623,Midwest,75.83,24.17,2.9,0,0,0,6/23/2020,6/29/2020,1
20200623,Northeast,57.79,42.21,16.16,0,0,0,6/23/2020,6/29/2020,1
20200623,South,64.52,35.48,17.16,6.49,1.27,0,6/23/2020,6/29/2020,1
20200623,Southeast,96.83,3.17,0.71,0.31,0,0,6/23/2020,6/29/2020,1
20200623,West,59.7,40.3,27.02,12.31,1.48,0,6/23/2020,6/29/2020,1
20200616,High Plains,39.03,60.97,32.86,13.41,7.57,0,6/16/2020,6/22/2020,1
20200616,Midwest,80.75,19.25,3.29,0,0,0,6/16/2020,6/22/2020,1
20200616,Northeast,64.36,35.64,0,0,0,0,6/16/2020,6/22/2020,1
20200616,South,64.55,35.45,19.06,7.54,1.27,0,6/16/2020,6/22/2020,1
20200616,Southeast,96.49,3.51,1.21,0.31,0,0,6/16/2020,6/22/2020,1
20200616,West,58.86,41.14,26.6,12.09,1.47,0,6/16/2020,6/22/2020,1
20200609,High Plains,46.95,53.05,25.92,12.31,5.73,0,6/9/2020,6/15/2020,1
20200609,Midwest,90.59,9.41,2.13,0,0,0,6/9/2020,6/15/2020,1
20200609,Northeast,69.05,30.95,0,0,0,0,6/9/2020,6/15/2020,1
20200609,South,72.55,27.45,15.29,4.18,0.82,0,6/9/2020,6/15/2020,1
20200609,Southeast,96.86,3.14,1.31,0.17,0,0,6/9/2020,6/15/2020,1
20200609,West,59.6,40.4,26.52,10.73,1.3,0,6/9/2020,6/15/2020,1
20200602,High Plains,48.11,51.89,22.28,11.5,4.4,0,6/2/2020,6/8/2020,1
20200602,Midwest,89.58,10.42,2.99,0,0,0,6/2/2020,6/8/2020,1
20200602,Northeast,91.24,8.76,0,0,0,0,6/2/2020,6/8/2020,1
20200602,South,77.16,22.84,10.09,1.64,0.23,0,6/2/2020,6/8/2020,1
20200602,Southeast,88.84,11.16,3.47,0.84,0,0,6/2/2020,6/8/2020,1
20200602,West,61.9,38.1,26.04,10.34,0.95,0,6/2/2020,6/8/2020,1
20200526,High Plains,60.3,39.7,20.51,10.83,3.98,0,5/26/2020,6/1/2020,1
20200526,Midwest,86.99,13.01,0,0,0,0,5/26/2020,6/1/2020,1
20200526,Northeast,94.65,5.35,0,0,0,0,5/26/2020,6/1/2020,1
20200526,South,77.9,22.1,6.75,1.36,0,0,5/26/2020,6/1/2020,1
20200526,Southeast,81.69,18.31,6.88,0.84,0,0,5/26/2020,6/1/2020,1
20200526,West,62.28,37.72,25.28,9.61,1.07,0,5/26/2020,6/1/2020,1
20200519,High Plains,57.71,42.29,20.51,11.35,3.98,0,5/19/2020,5/25/2020,1
20200519,Midwest,87.22,12.78,0,0,0,0,5/19/2020,5/25/2020,1
20200519,Northeast,96.64,3.36,0,0,0,0,5/19/2020,5/25/2020,1
20200519,South,75.18,24.82,8.73,2.21,0.17,0,5/19/2020,5/25/2020,1
20200519,Southeast,80.06,19.94,9.43,1.91,0,0,5/19/2020,5/25/2020,1
20200519,West,61.72,38.28,24.86,9.2,1.15,0,5/19/2020,5/25/2020,1
20200512,High Plains,59.76,40.24,17.25,11.3,3.4,0,5/12/2020,5/18/2020,1
20200512,Midwest,91.99,8.01,0,0,0,0,5/12/2020,5/18/2020,1
20200512,Northeast,100,0,0,0,0,0,5/12/2020,5/18/2020,1
20200512,South,70.66,29.34,10.14,4.04,1,0,5/12/2020,5/18/2020,1
20200512,Southeast,80.75,19.25,8.44,2.5,0,0,5/12/2020,5/18/2020,1
20200512,West,63.18,36.82,22.78,8.1,0.87,0,5/12/2020,5/18/2020,1
20200505,High Plains,62.28,37.72,14.69,8.99,2.39,0,5/5/2020,5/11/2020,1
20200505,Midwest,98.88,1.12,0,0,0,0,5/5/2020,5/11/2020,1
20200505,Northeast,100,0,0,0,0,0,5/5/2020,5/11/2020,1
20200505,South,77.24,22.76,9.41,3.85,0.87,0,5/5/2020,5/11/2020,1
20200505,Southeast,82.99,17.01,6.63,1.78,0,0,5/5/2020,5/11/2020,1
20200505,West,64.39,35.61,21.64,7.46,0.8,0,5/5/2020,5/11/2020,1
20200428,High Plains,65.54,34.46,12.69,7.15,0,0,4/28/2020,5/4/2020,1
20200428,Midwest,98.51,1.49,0,0,0,0,4/28/2020,5/4/2020,1
20200428,Northeast,100,0,0,0,0,0,4/28/2020,5/4/2020,1
20200428,South,78.15,21.85,10.79,4.21,0.8,0,4/28/2020,5/4/2020,1
20200428,Southeast,81.95,18.05,9,1.49,0,0,4/28/2020,5/4/2020,1
20200428,West,67.34,32.66,18.84,6.81,0.61,0,4/28/2020,5/4/2020,1
20200421,High Plains,75.72,24.28,12.06,6.29,0,0,4/21/2020,4/27/2020,1
20200421,Midwest,98.4,1.6,0,0,0,0,4/21/2020,4/27/2020,1
20200421,Northeast,100,0,0,0,0,0,4/21/2020,4/27/2020,1
20200421,South,79.03,20.97,11.01,4.34,0.97,0,4/21/2020,4/27/2020,1
20200421,Southeast,78.5,21.5,13.29,5.21,0,0,4/21/2020,4/27/2020,1
20200421,West,67.85,32.15,18.05,6.34,0.61,0,4/21/2020,4/27/2020,1
20200414,High Plains,83.72,16.28,11.94,3.02,0,0,4/14/2020,4/20/2020,1
20200414,Midwest,100,0,0,0,0,0,4/14/2020,4/20/2020,1
20200414,Northeast,100,0,0,0,0,0,4/14/2020,4/20/2020,1
20200414,South,80.57,19.43,10.89,4.56,0.91,0.07,4/14/2020,4/20/2020,1
20200414,Southeast,73.51,26.49,16.78,4.18,0,0,4/14/2020,4/20/2020,1
20200414,West,67.72,32.28,17.18,5.03,0,0,4/14/2020,4/20/2020,1
20200407,High Plains,84.19,15.81,10.67,1.72,0,0,4/7/2020,4/13/2020,1
20200407,Midwest,100,0,0,0,0,0,4/7/2020,4/13/2020,1
20200407,Northeast,100,0,0,0,0,0,4/7/2020,4/13/2020,1
20200407,South,80.32,19.68,11.92,5.6,1.27,0.07,4/7/2020,4/13/2020,1
20200407,Southeast,69.04,30.96,16.78,0.36,0,0,4/7/2020,4/13/2020,1
20200407,West,68.59,31.41,17.91,2.95,0,0,4/7/2020,4/13/2020,1
20200331,High Plains,82.13,17.87,10.65,0.99,0,0,3/31/2020,4/6/2020,1
20200331,Midwest,100,0,0,0,0,0,3/31/2020,4/6/2020,1
20200331,Northeast,100,0,0,0,0,0,3/31/2020,4/6/2020,1
20200331,South,81.34,18.66,11.98,7.48,2.76,0.18,3/31/2020,4/6/2020,1
20200331,Southeast,75.7,24.3,13.56,0.21,0,0,3/31/2020,4/6/2020,1
20200331,West,68.26,31.74,17.86,2.96,0,0,3/31/2020,4/6/2020,1
20200324,High Plains,81.83,18.17,10.35,0.99,0,0,3/24/2020,3/30/2020,1
20200324,Midwest,100,0,0,0,0,0,3/24/2020,3/30/2020,1
20200324,Northeast,96.78,3.22,0,0,0,0,3/24/2020,3/30/2020,1
20200324,South,82.96,17.04,10.64,7.63,2.24,0.18,3/24/2020,3/30/2020,1
20200324,Southeast,79.34,20.66,0.96,0.21,0,0,3/24/2020,3/30/2020,1
20200324,West,67.85,32.15,15.57,2.5,0,0,3/24/2020,3/30/2020,1
20200317,High Plains,82.46,17.54,10.56,1,0,0,3/17/2020,3/23/2020,1
20200317,Midwest,100,0,0,0,0,0,3/17/2020,3/23/2020,1
20200317,Northeast,93.92,6.08,0,0,0,0,3/17/2020,3/23/2020,1
20200317,South,80.71,19.29,11.89,8.18,3.52,0.15,3/17/2020,3/23/2020,1
20200317,Southeast,85.44,14.56,0.53,0.2,0,0,3/17/2020,3/23/2020,1
20200317,West,67.93,32.07,16.61,2.46,0,0,3/17/2020,3/23/2020,1
20200310,High Plains,82.46,17.54,10.56,1,0,0,3/10/2020,3/16/2020,1
20200310,Midwest,100,0,0,0,0,0,3/10/2020,3/16/2020,1
20200310,Northeast,100,0,0,0,0,0,3/10/2020,3/16/2020,1
20200310,South,78.71,21.29,11.39,7.66,2.97,0,3/10/2020,3/16/2020,1
20200310,Southeast,89.59,10.41,0.53,0.2,0,0,3/10/2020,3/16/2020,1
20200310,West,68.23,31.77,17.28,2.06,0,0,3/10/2020,3/16/2020,1
20200303,High Plains,82.46,17.54,10.24,1,0,0,3/3/2020,3/9/2020,1
20200303,Midwest,100,0,0,0,0,0,3/3/2020,3/9/2020,1
20200303,Northeast,100,0,0,0,0,0,3/3/2020,3/9/2020,1
20200303,South,79.93,20.07,11.31,7.15,2.97,0,3/3/2020,3/9/2020,1
20200303,Southeast,92.17,7.83,0.53,0.2,0,0,3/3/2020,3/9/2020,1
20200303,West,66,34,14.85,2.06,0,0,3/3/2020,3/9/2020,1
20200225,High Plains,82.46,17.54,9.72,1,0,0,2/25/2020,3/2/2020,1
20200225,Midwest,100,0,0,0,0,0,2/25/2020,3/2/2020,1
20200225,Northeast,100,0,0,0,0,0,2/25/2020,3/2/2020,1
20200225,South,81.14,18.86,10.62,5.64,1.35,0,2/25/2020,3/2/2020,1
20200225,Southeast,92.12,7.88,0.71,0.2,0,0,2/25/2020,3/2/2020,1
20200225,West,67.08,32.92,12.63,2.06,0,0,2/25/2020,3/2/2020,1
20200218,High Plains,79.53,20.47,10.42,1.5,0,0,2/18/2020,2/24/2020,1
20200218,Midwest,100,0,0,0,0,0,2/18/2020,2/24/2020,1
20200218,Northeast,100,0,0,0,0,0,2/18/2020,2/24/2020,1
20200218,South,75.4,24.6,12.66,6.54,1.35,0,2/18/2020,2/24/2020,1
20200218,Southeast,94.05,5.95,0.82,0.29,0,0,2/18/2020,2/24/2020,1
20200218,West,68,32,10.54,2.05,0,0,2/18/2020,2/24/2020,1
20200211,High Plains,78.24,21.76,10.57,1.5,0,0,2/11/2020,2/17/2020,1
20200211,Midwest,100,0,0,0,0,0,2/11/2020,2/17/2020,1
20200211,Northeast,100,0,0,0,0,0,2/11/2020,2/17/2020,1
20200211,South,70.45,29.55,17.41,7.16,0.95,0,2/11/2020,2/17/2020,1
20200211,Southeast,93.81,6.19,0.78,0,0,0,2/11/2020,2/17/2020,1
20200211,West,68.21,31.79,10.92,2.06,0,0,2/11/2020,2/17/2020,1
20200204,High Plains,73.8,26.2,11.75,1.31,0,0,2/4/2020,2/10/2020,1
20200204,Midwest,100,0,0,0,0,0,2/4/2020,2/10/2020,1
20200204,Northeast,98.49,1.51,0,0,0,0,2/4/2020,2/10/2020,1
20200204,South,65.97,34.03,17.76,6.51,0.41,0,2/4/2020,2/10/2020,1
20200204,Southeast,82.56,17.44,1.38,0,0,0,2/4/2020,2/10/2020,1
20200204,West,70.45,29.55,10.33,2.11,0,0,2/4/2020,2/10/2020,1
20200128,High Plains,73.21,26.79,11.87,1.31,0,0,1/28/2020,2/3/2020,1
20200128,Midwest,100,0,0,0,0,0,1/28/2020,2/3/2020,1
20200128,Northeast,98.49,1.51,0,0,0,0,1/28/2020,2/3/2020,1
20200128,South,64.95,35.05,18.35,6.13,0.29,0,1/28/2020,2/3/2020,1
20200128,Southeast,80.43,19.57,0.81,0,0,0,1/28/2020,2/3/2020,1
20200128,West,69.51,30.49,10.94,2.12,0,0,1/28/2020,2/3/2020,1
20200121,High Plains,73.17,26.83,12.04,3.5,0,0,1/21/2020,1/27/2020,1
20200121,Midwest,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200121,Northeast,97.64,2.36,0,0,0,0,1/21/2020,1/27/2020,1
20200121,South,64.46,35.54,18.93,7.47,0.4,0,1/21/2020,1/27/2020,1
20200121,Southeast,90.67,9.33,0.81,0,0,0,1/21/2020,1/27/2020,1
20200121,West,72.65,27.35,11.6,2.86,0,0,1/21/2020,1/27/2020,1
20200114,High Plains,76.12,23.88,12.06,3.51,0,0,1/14/2020,1/20/2020,1
20200114,Midwest,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200114,Northeast,99.38,0.62,0,0,0,0,1/14/2020,1/20/2020,1
20200114,South,65.79,34.21,20.54,5.92,0.65,0,1/14/2020,1/20/2020,1
20200114,Southeast,94.09,5.91,0.81,0,0,0,1/14/2020,1/20/2020,1
20200114,West,73.37,26.63,9.95,2.87,0,0,1/14/2020,1/20/2020,1
20200107,High Plains,76.12,23.88,12.06,3.51,0,0,1/7/2020,1/13/2020,1
20200107,Midwest,99.74,0.26,0,0,0,0,1/7/2020,1/13/2020,1
20200107,Northeast,99.61,0.39,0,0,0,0,1/7/2020,1/13/2020,1
20200107,South,64.14,35.86,21.47,6.52,0.68,0,1/7/2020,1/13/2020,1
20200107,Southeast,93.84,6.16,0.94,0,0,0,1/7/2020,1/13/2020,1
20200107,West,72.4,27.6,10.56,2.87,0,0,1/7/2020,1/13/2020,1
20191231,High Plains,75.57,24.43,12.06,4.79,0,0,12/31/2019,1/6/2020,1
20191231,Midwest,99.74,0.26,0,0,0,0,12/31/2019,1/6/2020,1
20191231,Northeast,99.61,0.39,0,0,0,0,12/31/2019,1/6/2020,1
20191231,South,63.3,36.7,20.62,5.17,0.37,0,12/31/2019,1/6/2020,1
20191231,Southeast,92.78,7.22,1.8,0,0,0,12/31/2019,1/6/2020,1
20191231,West,72.5,27.5,10.69,4.06,0,0,12/31/2019,1/6/2020,1
20191224,High Plains,73.95,26.05,14.94,5.46,0.26,0,12/24/2019,12/30/2019,1
20191224,Midwest,99.36,0.64,0,0,0,0,12/24/2019,12/30/2019,1
20191224,Northeast,99.61,0.39,0,0,0,0,12/24/2019,12/30/2019,1
20191224,South,60.95,39.05,23.06,5.28,0.34,0,12/24/2019,12/30/2019,1
20191224,Southeast,92.88,7.12,1.8,0,0,0,12/24/2019,12/30/2019,1
20191224,West,71.17,28.83,11.05,4.49,0,0,12/24/2019,12/30/2019,1
20191217,High Plains,73.95,26.05,14.94,5.46,0.26,0,12/17/2019,12/23/2019,1
20191217,Midwest,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191217,Northeast,99.61,0.39,0,0,0,0,12/17/2019,12/23/2019,1
20191217,South,61.92,38.08,21.8,4.66,0.34,0,12/17/2019,12/23/2019,1
20191217,Southeast,76.34,23.66,7.29,0,0,0,12/17/2019,12/23/2019,1
20191217,West,70.96,29.04,11.11,4.49,0,0,12/17/2019,12/23/2019,1
20191210,High Plains,73.16,26.84,15.88,7.5,0.26,0,12/10/2019,12/16/2019,1
20191210,Midwest,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191210,Northeast,98.56,1.44,0,0,0,0,12/10/2019,12/16/2019,1
20191210,South,62.26,37.74,20.48,4.56,0.34,0,12/10/2019,12/16/2019,1
20191210,Southeast,70.13,29.87,10.78,0.34,0,0,12/10/2019,12/16/2019,1
20191210,West,70.4,29.6,7.68,4.51,0,0,12/10/2019,12/16/2019,1
20191203,High Plains,74.25,25.75,14.37,7.08,0.26,0,12/3/2019,12/9/2019,1
20191203,Midwest,100,0,0,0,0,0,12/3/2019,12/9/2019,1
20191203,Northeast,98.03,1.97,0,0,0,0,12/3/2019,12/9/2019,1
20191203,South,63.25,36.75,19.09,4.74,0.34,0,12/3/2019,12/9/2019,1
20191203,Southeast,70.44,29.56,9.95,0.34,0,0,12/3/2019,12/9/2019,1
20191203,West,62.32,37.68,9.83,4.87,0,0,12/3/2019,12/9/2019,1
20191126,High Plains,73.81,26.19,15.36,7.49,0.26,0,11/26/2019,12/2/2019,1
20191126,Midwest,99.42,0.58,0,0,0,0,11/26/2019,12/2/2019,1
20191126,Northeast,97.69,2.31,0,0,0,0,11/26/2019,12/2/2019,1
20191126,South,66.91,33.09,18.22,5.53,0.27,0,11/26/2019,12/2/2019,1
20191126,Southeast,62.35,37.65,10.98,0.44,0,0,11/26/2019,12/2/2019,1
20191126,West,60.34,39.66,14.25,6.63,0.19,0,11/26/2019,12/2/2019,1
20191119,High Plains,74.24,25.76,14.02,7.33,0.26,0,11/19/2019,11/25/2019,1
20191119,Midwest,99.42,0.58,0,0,0,0,11/19/2019,11/25/2019,1
20191119,Northeast,97.17,2.83,0,0,0,0,11/19/2019,11/25/2019,1
20191119,South,67.42,32.58,17.68,5.55,0.27,0,11/19/2019,11/25/2019,1
20191119,Southeast,59.08,40.92,14.04,0.37,0,0,11/19/2019,11/25/2019,1
20191119,West,66.85,33.15,14.89,6.79,0.19,0,11/19/2019,11/25/2019,1
20191112,High Plains,76.23,23.77,12.92,6.98,0,0,11/12/2019,11/18/2019,1
20191112,Midwest,99.42,0.58,0,0,0,0,11/12/2019,11/18/2019,1
20191112,Northeast,97.15,2.85,0,0,0,0,11/12/2019,11/18/2019,1
20191112,South,68.32,31.68,17.62,5.68,0.29,0,11/12/2019,11/18/2019,1
20191112,Southeast,51.5,48.5,19.29,3.16,0,0,11/12/2019,11/18/2019,1
20191112,West,66.83,33.17,15.94,6.54,0,0,11/12/2019,11/18/2019,1
20191105,High Plains,75.23,24.77,13.35,6.18,0,0,11/5/2019,11/11/2019,1
20191105,Midwest,96.45,3.55,0.38,0,0,0,11/5/2019,11/11/2019,1
20191105,Northeast,94.75,5.25,0,0,0,0,11/5/2019,11/11/2019,1
20191105,South,64.67,35.33,22.24,9.81,3.03,0,11/5/2019,11/11/2019,1
20191105,Southeast,47.73,52.27,30.02,6.45,0,0,11/5/2019,11/11/2019,1
20191105,West,74.07,25.93,14.06,5.62,0,0,11/5/2019,11/11/2019,1
20191029,High Plains,75.23,24.77,13.35,6.18,0,0,10/29/2019,11/4/2019,1
20191029,Midwest,86.95,13.05,3.12,0,0,0,10/29/2019,11/4/2019,1
20191029,Northeast,70.13,29.87,0,0,0,0,10/29/2019,11/4/2019,1
20191029,South,59.04,40.96,26.56,11.58,2.35,0,10/29/2019,11/4/2019,1
20191029,Southeast,31.3,68.7,40.26,14.45,1.08,0,10/29/2019,11/4/2019,1
20191029,West,74.06,25.94,14.06,6.36,0,0,10/29/2019,11/4/2019,1
20191022,High Plains,72.74,27.26,13.87,6.18,0,0,10/22/2019,10/28/2019,1
20191022,Midwest,83.21,16.79,6.5,0.8,0,0,10/22/2019,10/28/2019,1
20191022,Northeast,61.81,38.19,7.14,0,0,0,10/22/2019,10/28/2019,1
20191022,South,49.82,50.18,31.36,14.99,3.54,0,10/22/2019,10/28/2019,1
20191022,Southeast,27.38,72.62,52.64,18.59,3.17,0,10/22/2019,10/28/2019,1
20191022,West,73.75,26.25,14.37,6.36,0,0,10/22/2019,10/28/2019,1
20191015,High Plains,77.19,22.81,8.94,2.55,0,0,10/15/2019,10/21/2019,1
20191015,Midwest,77.92,22.08,10.42,1.83,0.33,0,10/15/2019,10/21/2019,1
20191015,Northeast,49.89,50.11,11.56,3.66,0,0,10/15/2019,10/21/2019,1
20191015,South,44.02,55.98,33.77,15.46,4.91,0,10/15/2019,10/21/2019,1
20191015,Southeast,15.87,84.13,64.52,35.13,5.88,0,10/15/2019,10/21/2019,1
20191015,West,74.89,25.11,11.5,4.76,0,0,10/15/2019,10/21/2019,1
20191008,High Plains,78.95,21.05,8.36,2.3,0,0,10/8/2019,10/14/2019,1
20191008,Midwest,76.3,23.7,10.5,1.48,0.09,0,10/8/2019,10/14/2019,1
20191008,Northeast,56.33,43.67,10.1,1.29,0,0,10/8/2019,10/14/2019,1
20191008,South,43.84,56.16,32.74,16.67,4.35,0,10/8/2019,10/14/2019,1
20191008,Southeast,20.76,79.24,60,23.14,4.41,0,10/8/2019,10/14/2019,1
20191008,West,78.62,21.38,11.58,4.02,0.33,0,10/8/2019,10/14/2019,1
20191001,High Plains,78.65,21.35,6.42,0,0,0,10/1/2019,10/7/2019,1
20191001,Midwest,74.06,25.94,11.99,5.07,0.32,0,10/1/2019,10/7/2019,1
20191001,Northeast,48.73,51.27,8.49,2.23,0,0,10/1/2019,10/7/2019,1
20191001,South,36.49,63.51,33.94,13.74,3.2,0,10/1/2019,10/7/2019,1
20191001,Southeast,21.25,78.75,43.84,13.55,1.85,0,10/1/2019,10/7/2019,1
20191001,West,77.75,22.25,12.42,3.15,0.33,0,10/1/2019,10/7/2019,1
20190924,High Plains,79.45,20.55,3,0,0,0,9/24/2019,9/30/2019,1
20190924,Midwest,73.41,26.59,7.8,0.81,0,0,9/24/2019,9/30/2019,1
20190924,Northeast,49.67,50.33,6.98,0,0,0,9/24/2019,9/30/2019,1
20190924,South,41.64,58.36,33.61,11.25,1.77,0,9/24/2019,9/30/2019,1
20190924,Southeast,24.69,75.31,38.11,5.93,0.04,0,9/24/2019,9/30/2019,1
20190924,West,73.57,26.43,14.55,3.4,0.33,0,9/24/2019,9/30/2019,1
20190917,High Plains,82.91,17.09,1.81,0,0,0,9/17/2019,9/23/2019,1
20190917,Midwest,77.77,22.23,5.39,0,0,0,9/17/2019,9/23/2019,1
20190917,Northeast,78.15,21.85,0.51,0,0,0,9/17/2019,9/23/2019,1
20190917,South,41.38,58.62,31.35,12.32,1.81,0,9/17/2019,9/23/2019,1
20190917,Southeast,47.29,52.71,11.07,1.24,0,0,9/17/2019,9/23/2019,1
20190917,West,70.26,29.74,16.53,4.59,0.56,0,9/17/2019,9/23/2019,1
20190910,High Plains,82.05,17.95,1.67,0,0,0,9/10/2019,9/16/2019,1
20190910,Midwest,75.28,24.72,6.21,0,0,0,9/10/2019,9/16/2019,1
20190910,Northeast,91.02,8.98,0.24,0,0,0,9/10/2019,9/16/2019,1
20190910,South,53.99,46.01,30.53,9.8,1.77,0,9/10/2019,9/16/2019,1
