date,Average Temperature,departure Average Temperature,region,Precipitation,departure Precipitation,Maximum Temperature,departure Maximum Temperature,Minimum Temperature,departure Minimum Temperature
2003-01-01,35.6,8.6,Northwest Climate Region,5.26,0.73,42.1,7.9,29.2,9.5
2003-02-01,32.4,1.2,Northwest Climate Region,2.27,-1.34,41.5,2.0,23.4,0.4
2003-03-01,39.6,3.1,Northwest Climate Region,4.97,1.71,48.6,2.5,30.6,3.8
2003-04-01,42.2,-1.0,Northwest Climate Region,3.51,1.15,52.2,-2.4,32.3,0.5
2003-05-01,50.8,0.3,Northwest Climate Region,1.82,-0.32,63.0,0.2,38.6,0.5
2003-06-01,60.4,3.2,Northwest Climate Region,0.44,-1.28,75.0,4.7,45.8,1.8
2003-07-01,69.5,4.8,Northwest Climate Region,0.24,-0.49,86.1,6.2,52.9,3.4
2003-08-01,66.8,3.1,Northwest Climate Region,0.59,-0.21,82.3,3.4,51.3,2.8
2003-09-01,59.3,3.0,Northwest Climate Region,0.98,-0.44,74.0,3.8,44.6,2.2
2003-10-01,50.5,4.0,Northwest Climate Region,2.49,-0.05,62.8,4.7,38.3,3.4
2003-11-01,32.2,-3.1,Northwest Climate Region,4.01,-0.33,40.3,-3.1,24.1,-3.2
2003-12-01,31.4,2.6,Northwest Climate Region,5.37,0.74,37.4,1.7,25.4,3.5
2004-01-01,28.3,1.3,Northwest Climate Region,4.76,0.23,34.7,0.5,21.9,2.2
2004-02-01,32.0,0.8,Northwest Climate Region,3.12,-0.49,40.0,0.5,24.1,1.1
2004-03-01,42.2,5.7,Northwest Climate Region,1.95,-1.31,53.7,7.6,30.7,3.9
2004-04-01,46.7,3.5,Northwest Climate Region,1.57,-0.79,59.5,4.9,33.8,2.0
2004-05-01,50.7,0.2,Northwest Climate Region,3.13,0.99,62.0,-0.8,39.4,1.3
2004-06-01,59.4,2.2,Northwest Climate Region,1.41,-0.31,72.9,2.6,45.8,1.8
2004-07-01,67.1,2.4,Northwest Climate Region,0.51,-0.22,82.3,2.4,51.9,2.4
2004-08-01,65.8,2.1,Northwest Climate Region,2.18,1.38,79.7,0.8,51.8,3.3
2004-09-01,55.4,-0.9,Northwest Climate Region,1.79,0.37,68.0,-2.2,42.7,0.3
2004-10-01,47.1,0.6,Northwest Climate Region,3.15,0.61,57.6,-0.5,36.6,1.7
2004-11-01,36.4,1.1,Northwest Climate Region,2.19,-2.15,44.7,1.3,28.0,0.7
2004-12-01,32.9,4.1,Northwest Climate Region,3.89,-0.74,39.6,3.9,26.2,4.3
2005-01-01,30.7,3.7,Northwest Climate Region,2.69,-1.84,37.8,3.6,23.6,3.9
2005-02-01,33.7,2.5,Northwest Climate Region,0.96,-2.65,44.7,5.2,22.6,-0.4
2005-03-01,40.3,3.8,Northwest Climate Region,3.36,0.10,50.9,4.8,29.6,2.8
2005-04-01,43.9,0.7,Northwest Climate Region,2.91,0.55,54.8,0.2,33.0,1.2
2005-05-01,52.0,1.5,Northwest Climate Region,4.25,2.11,63.0,0.2,41.0,2.9
2005-06-01,55.3,-1.9,Northwest Climate Region,2.01,0.29,67.5,-2.8,43.1,-0.9
2005-07-01,66.5,1.8,Northwest Climate Region,0.55,-0.18,82.2,2.3,50.9,1.4
2005-08-01,65.9,2.2,Northwest Climate Region,0.33,-0.47,82.0,3.1,49.8,1.3
2005-09-01,55.4,-0.9,Northwest Climate Region,1.00,-0.42,69.8,-0.4,40.9,-1.5
2005-10-01,47.6,1.1,Northwest Climate Region,2.75,0.21,58.5,0.4,36.7,1.8
2005-11-01,35.2,-0.1,Northwest Climate Region,4.57,0.23,43.0,-0.4,27.3,0.0
2005-12-01,28.2,-0.6,Northwest Climate Region,6.42,1.79,35.1,-0.6,21.3,-0.6
2006-01-01,32.9,5.9,Northwest Climate Region,8.03,3.50,39.1,4.9,26.6,6.9
2006-02-01,30.4,-0.8,Northwest Climate Region,2.50,-1.11,40.2,0.7,20.6,-2.4
2006-03-01,35.6,-0.9,Northwest Climate Region,3.34,0.08,44.7,-1.4,26.6,-0.2
2006-04-01,44.3,1.1,Northwest Climate Region,2.88,0.52,55.4,0.8,33.2,1.4
2006-05-01,52.7,2.2,Northwest Climate Region,1.98,-0.16,66.1,3.3,39.3,1.2
2006-06-01,60.5,3.3,Northwest Climate Region,1.81,0.09,73.9,3.6,47.1,3.1
2006-07-01,69.1,4.4,Northwest Climate Region,0.35,-0.38,84.8,4.9,53.4,3.9
2006-08-01,64.0,0.3,Northwest Climate Region,0.26,-0.54,80.0,1.1,48.1,-0.4
2006-09-01,57.7,1.4,Northwest Climate Region,1.02,-0.40,72.5,2.3,42.8,0.4
2006-10-01,45.9,-0.6,Northwest Climate Region,1.44,-1.10,58.0,-0.1,33.8,-1.1
2006-11-01,35.9,0.6,Northwest Climate Region,8.29,3.95,43.5,0.1,28.4,1.1
2006-12-01,29.7,0.9,Northwest Climate Region,4.91,0.28,37.3,1.6,22.0,0.1
2007-01-01,26.6,-0.4,Northwest Climate Region,2.87,-1.66,35.5,1.3,17.6,-2.1
2007-02-01,34.4,3.2,Northwest Climate Region,3.85,0.24,42.1,2.6,26.6,3.6
2007-03-01,41.4,4.9,Northwest Climate Region,2.79,-0.47,52.2,6.1,30.6,3.8
2007-04-01,44.2,1.0,Northwest Climate Region,1.99,-0.37,55.9,1.3,32.5,0.7
2007-05-01,52.7,2.2,Northwest Climate Region,1.13,-1.01,66.5,3.7,38.8,0.7
2007-06-01,58.6,1.4,Northwest Climate Region,1.33,-0.39,72.5,2.2,44.7,0.7
2007-07-01,70.0,5.3,Northwest Climate Region,0.59,-0.14,85.4,5.5,54.6,5.1
2007-08-01,64.6,0.9,Northwest Climate Region,0.59,-0.21,79.9,1.0,49.3,0.8
2007-09-01,56.0,-0.3,Northwest Climate Region,1.24,-0.18,70.0,-0.2,42.1,-0.3
2007-10-01,45.0,-1.5,Northwest Climate Region,3.37,0.83,55.5,-2.6,34.6,-0.3
2007-11-01,36.5,1.2,Northwest Climate Region,3.19,-1.15,45.8,2.4,27.2,-0.1
2007-12-01,28.1,-0.7,Northwest Climate Region,5.93,1.30,34.5,-1.2,21.6,-0.3
2008-01-01,25.3,-1.7,Northwest Climate Region,5.06,0.53,32.9,-1.3,17.6,-2.1
2008-02-01,32.9,1.7,Northwest Climate Region,2.70,-0.91,41.6,2.1,24.3,1.3
2008-03-01,34.6,-1.9,Northwest Climate Region,3.21,-0.05,44.4,-1.7,24.8,-2.0
2008-04-01,39.1,-4.1,Northwest Climate Region,1.83,-0.53,50.8,-3.8,27.3,-4.5
2008-05-01,51.1,0.6,Northwest Climate Region,1.80,-0.34,63.2,0.4,39.0,0.9
2008-06-01,56.4,-0.8,Northwest Climate Region,1.39,-0.33,70.0,-0.3,42.7,-1.3
2008-07-01,65.9,1.2,Northwest Climate Region,0.29,-0.44,81.6,1.7,50.1,0.6
2008-08-01,64.7,1.0,Northwest Climate Region,1.14,0.34,79.8,0.9,49.7,1.2
2008-09-01,57.7,1.4,Northwest Climate Region,0.56,-0.86,72.9,2.7,42.5,0.1
2008-10-01,46.7,0.2,Northwest Climate Region,1.55,-0.99,58.6,0.5,34.9,0.0
2008-11-01,40.0,4.7,Northwest Climate Region,4.30,-0.04,48.1,4.7,32.0,4.7
2008-12-01,26.5,-2.3,Northwest Climate Region,4.94,0.31,34.0,-1.7,19.0,-2.9
2009-01-01,30.0,3.0,Northwest Climate Region,3.76,-0.77,38.0,3.8,22.0,2.3
2009-02-01,32.0,0.8,Northwest Climate Region,1.98,-1.63,40.9,1.4,23.1,0.1
2009-03-01,34.4,-2.1,Northwest Climate Region,3.94,0.68,43.7,-2.4,25.1,-1.7
2009-04-01,42.7,-0.5,Northwest Climate Region,2.13,-0.23,54.4,-0.2,31.0,-0.8
2009-05-01,52.2,1.7,Northwest Climate Region,2.57,0.43,65.6,2.8,38.8,0.7
2009-06-01,58.1,0.9,Northwest Climate Region,2.30,0.58,70.4,0.1,45.8,1.8
2009-07-01,67.1,2.4,Northwest Climate Region,0.49,-0.24,82.6,2.7,51.6,2.1
2009-08-01,64.8,1.1,Northwest Climate Region,1.02,0.22,79.4,0.5,50.1,1.6
2009-09-01,60.6,4.3,Northwest Climate Region,0.77,-0.65,75.9,5.7,45.3,2.9
2009-10-01,43.0,-3.5,Northwest Climate Region,3.50,0.96,52.9,-5.2,33.0,-1.9
2009-11-01,36.4,1.1,Northwest Climate Region,4.05,-0.29,45.2,1.8,27.6,0.3
2009-12-01,25.0,-3.8,Northwest Climate Region,2.85,-1.78,32.7,-3.0,17.4,-4.5
2010-01-01,33.8,6.8,Northwest Climate Region,4.32,-0.21,39.9,5.7,27.7,8.0
2010-02-01,34.9,3.7,Northwest Climate Region,2.29,-1.32,42.9,3.4,26.8,3.8
2010-03-01,38.4,1.9,Northwest Climate Region,3.04,-0.22,49.1,3.0,27.8,1.0
2010-04-01,42.0,-1.2,Northwest Climate Region,3.51,1.15,52.9,-1.7,31.1,-0.7
2010-05-01,46.3,-4.2,Northwest Climate Region,3.28,1.14,57.1,-5.7,35.4,-2.7
2010-06-01,55.6,-1.6,Northwest Climate Region,3.10,1.38,67.3,-3.0,43.9,-0.1
2010-07-01,64.6,-0.1,Northwest Climate Region,0.38,-0.35,80.0,0.1,49.2,-0.3
2010-08-01,63.3,-0.4,Northwest Climate Region,0.64,-0.16,78.1,-0.8,48.4,-0.1
2010-09-01,57.4,1.1,Northwest Climate Region,1.86,0.44,70.8,0.6,44.0,1.6
2010-10-01,48.7,2.2,Northwest Climate Region,3.41,0.87,59.7,1.6,37.8,2.9
2010-11-01,34.1,-1.2,Northwest Climate Region,4.40,0.06,41.8,-1.6,26.4,-0.9
2010-12-01,30.7,1.9,Northwest Climate Region,6.29,1.66,36.9,1.2,24.5,2.6
2011-01-01,30.1,3.1,Northwest Climate Region,3.95,-0.58,37.5,3.3,22.6,2.9
2011-02-01,29.4,-1.8,Northwest Climate Region,3.03,-0.58,38.0,-1.5,20.8,-2.2
2011-03-01,36.5,0.0,Northwest Climate Region,5.92,2.66,44.6,-1.5,28.4,1.6
2011-04-01,38.6,-4.6,Northwest Climate Region,3.88,1.52,48.6,-6.0,28.7,-3.1
2011-05-01,46.8,-3.7,Northwest Climate Region,3.50,1.36,57.8,-5.0,35.9,-2.2
2011-06-01,54.8,-2.4,Northwest Climate Region,1.62,-0.10,66.9,-3.4,42.6,-1.4
2011-07-01,62.8,-1.9,Northwest Climate Region,0.74,0.01,77.4,-2.5,48.2,-1.3
2011-08-01,65.8,2.1,Northwest Climate Region,0.26,-0.54,81.2,2.3,50.2,1.7
2011-09-01,61.1,4.8,Northwest Climate Region,0.57,-0.85,76.5,6.3,45.8,3.4
2011-10-01,47.3,0.8,Northwest Climate Region,2.67,0.13,57.5,-0.6,37.1,2.2
2011-11-01,34.3,-1.0,Northwest Climate Region,3.71,-0.63,43.1,-0.3,25.6,-1.7
2011-12-01,29.5,0.7,Northwest Climate Region,2.38,-2.25,38.6,2.9,20.5,-1.4
2012-01-01,30.8,3.8,Northwest Climate Region,5.12,0.59,39.2,5.0,22.5,2.8
2012-02-01,32.4,1.2,Northwest Climate Region,3.03,-0.58,40.9,1.4,23.9,0.9
2012-03-01,37.4,0.9,Northwest Climate Region,6.38,3.12,46.7,0.6,28.2,1.4
2012-04-01,45.4,2.2,Northwest Climate Region,3.08,0.72,57.0,2.4,33.8,2.0
2012-05-01,50.2,-0.3,Northwest Climate Region,2.01,-0.13,63.0,0.2,37.5,-0.6
2012-06-01,55.8,-1.4,Northwest Climate Region,2.57,0.85,68.7,-1.6,43.0,-1.0
2012-07-01,66.8,2.1,Northwest Climate Region,0.88,0.15,81.7,1.8,51.8,2.3
2012-08-01,67.2,3.5,Northwest Climate Region,0.15,-0.65,83.4,4.5,50.9,2.4
2012-09-01,60.1,3.8,Northwest Climate Region,0.19,-1.23,76.0,5.8,44.2,1.8
2012-10-01,46.7,0.2,Northwest Climate Region,4.01,1.47,58.3,0.2,35.1,0.2
2012-11-01,38.6,3.3,Northwest Climate Region,5.02,0.68,46.1,2.7,31.1,3.8
2012-12-01,29.9,1.1,Northwest Climate Region,6.26,1.63,36.0,0.3,23.7,1.8
2013-01-01,26.4,-0.6,Northwest Climate Region,2.74,-1.79,34.2,0.0,18.4,-1.3
2013-02-01,32.6,1.4,Northwest Climate Region,1.74,-1.87,41.1,1.6,24.2,1.2
2013-03-01,38.8,2.3,Northwest Climate Region,2.24,-1.02,49.4,3.3,28.2,1.4
2013-04-01,43.1,-0.1,Northwest Climate Region,2.61,0.25,54.4,-0.2,31.8,0.0
2013-05-01,52.3,1.8,Northwest Climate Region,2.27,0.13,65.0,2.2,39.5,1.4
2013-06-01,59.2,2.0,Northwest Climate Region,1.65,-0.07,72.5,2.2,45.9,1.9
2013-07-01,68.8,4.1,Northwest Climate Region,0.30,-0.43,84.8,4.9,52.9,3.4
2013-08-01,66.8,3.1,Northwest Climate Region,1.01,0.21,81.6,2.7,51.9,3.4
2013-09-01,58.3,2.0,Northwest Climate Region,4.17,2.75,69.8,-0.4,46.6,4.2
2013-10-01,44.8,-1.7,Northwest Climate Region,1.04,-1.50,56.7,-1.4,32.9,-2.0
2013-11-01,36.8,1.5,Northwest Climate Region,2.61,-1.73,45.5,2.1,28.0,0.7
2013-12-01,26.4,-2.4,Northwest Climate Region,2.13,-2.50,34.7,-1.0,18.0,-3.9
2014-01-01,33.0,6.0,Northwest Climate Region,2.80,-1.73,41.2,7.0,24.8,5.1
2014-02-01,31.4,0.2,Northwest Climate Region,5.21,1.60,38.8,-0.7,23.9,0.9
2014-03-01,39.4,2.9,Northwest Climate Region,5.59,2.33,49.4,3.3,29.4,2.6
2014-04-01,44.4,1.2,Northwest Climate Region,2.74,0.38,56.0,1.4,32.7,0.9
2014-05-01,53.0,2.5,Northwest Climate Region,1.79,-0.35,66.0,3.2,40.0,1.9
2014-06-01,57.7,0.5,Northwest Climate Region,1.36,-0.36,70.8,0.5,44.5,0.5
2014-07-01,69.4,4.7,Northwest Climate Region,0.54,-0.19,84.7,4.8,54.0,4.5
2014-08-01,65.8,2.1,Northwest Climate Region,1.43,0.63,79.7,0.8,52.0,3.5
2014-09-01,59.4,3.1,Northwest Climate Region,1.45,0.03,73.2,3.0,45.6,3.2
2014-10-01,51.1,4.6,Northwest Climate Region,3.44,0.90,62.4,4.3,39.9,5.0
2014-11-01,35.3,0.0,Northwest Climate Region,4.39,0.05,43.8,0.4,26.8,-0.5
2014-12-01,33.2,4.4,Northwest Climate Region,5.24,0.61,39.5,3.8,26.9,5.0
2015-01-01,34.1,7.1,Northwest Climate Region,2.82,-1.71,41.5,7.3,26.7,7.0
2015-02-01,39.2,8.0,Northwest Climate Region,3.20,-0.41,48.2,8.7,30.3,7.3
2015-03-01,43.8,7.3,Northwest Climate Region,2.70,-0.56,55.5,9.4,32.1,5.3
2015-04-01,44.2,1.0,Northwest Climate Region,1.51,-0.85,56.7,2.1,31.7,-0.1
2015-05-01,53.6,3.1,Northwest Climate Region,2.23,0.09,65.5,2.7,41.8,3.7
2015-06-01,65.3,8.1,Northwest Climate Region,0.55,-1.17,80.1,9.8,50.5,6.5
2015-07-01,67.0,2.3,Northwest Climate Region,0.87,0.14,81.4,1.5,52.6,3.1
2015-08-01,66.5,2.8,Northwest Climate Region,0.77,-0.03,81.5,2.6,51.4,2.9
2015-09-01,57.3,1.0,Northwest Climate Region,1.17,-0.25,71.2,1.0,43.4,1.0
2015-10-01,52.6,6.1,Northwest Climate Region,2.46,-0.08,64.1,6.0,41.0,6.1
2015-11-01,33.8,-1.5,Northwest Climate Region,4.26,-0.08,42.2,-1.2,25.6,-1.7
2015-12-01,29.6,0.8,Northwest Climate Region,8.60,3.97,35.7,0.0,23.4,1.5
2016-01-01,30.6,3.6,Northwest Climate Region,4.77,0.24,37.1,2.9,24.1,4.4
2016-02-01,37.1,5.9,Northwest Climate Region,2.91,-0.70,45.8,6.3,28.4,5.4
2016-03-01,39.9,3.4,Northwest Climate Region,5.05,1.79,49.1,3.0,30.7,3.9
2016-04-01,49.5,6.3,Northwest Climate Region,1.68,-0.68,61.9,7.3,37.0,5.2
2016-05-01,52.9,2.4,Northwest Climate Region,1.78,-0.36,65.0,2.2,40.8,2.7
2016-06-01,60.6,3.4,Northwest Climate Region,1.17,-0.55,74.7,4.4,46.4,2.4
2016-07-01,64.4,-0.3,Northwest Climate Region,0.81,0.08,78.8,-1.1,50.0,0.5
2016-08-01,65.8,2.1,Northwest Climate Region,0.19,-0.61,81.6,2.7,50.0,1.5
2016-09-01,56.1,-0.2,Northwest Climate Region,1.31,-0.11,69.3,-0.9,42.8,0.4
2016-10-01,47.1,0.6,Northwest Climate Region,7.16,4.62,55.8,-2.3,38.3,3.4
2016-11-01,41.6,6.3,Northwest Climate Region,3.85,-0.49,49.7,6.3,33.6,6.3
2016-12-01,24.2,-4.6,Northwest Climate Region,4.63,0.00,31.9,-3.8,16.6,-5.3
2017-01-01,23.4,-3.6,Northwest Climate Region,4.07,-0.46,31.2,-3.0,15.7,-4.0
2017-02-01,32.0,0.8,Northwest Climate Region,6.14,2.53,39.2,-0.3,24.7,1.7
2017-03-01,39.9,3.4,Northwest Climate Region,5.98,2.72,48.3,2.2,31.6,4.8
2017-04-01,42.4,-0.8,Northwest Climate Region,3.84,1.48,52.4,-2.2,32.4,0.6
2017-05-01,52.3,1.8,Northwest Climate Region,1.82,-0.32,65.3,2.5,39.3,1.2
2017-06-01,59.5,2.3,Northwest Climate Region,1.53,-0.19,72.9,2.6,46.2,2.2
2017-07-01,68.9,4.2,Northwest Climate Region,0.15,-0.58,84.8,4.9,53.0,3.5
2017-08-01,68.4,4.7,Northwest Climate Region,0.24,-0.56,84.0,5.1,52.8,4.3
2017-09-01,58.3,2.0,Northwest Climate Region,1.61,0.19,71.4,1.2,45.3,2.9
2017-10-01,45.0,-1.5,Northwest Climate Region,3.15,0.61,56.7,-1.4,33.4,-1.5
2017-11-01,37.4,2.1,Northwest Climate Region,5.61,1.27,44.7,1.3,30.1,2.8
2017-12-01,29.5,0.7,Northwest Climate Region,3.00,-1.63,37.0,1.3,21.9,0.0
2018-01-01,34.5,7.5,Northwest Climate Region,4.66,0.13,41.2,7.0,27.9,8.2
1992-01-01,38.1,0.9,West Climate Region,1.41,-1.57,48.6,1.2,27.6,0.5
1992-02-01,45.0,4.3,West Climate Region,4.01,1.29,54.6,3.3,35.5,5.4
1992-03-01,47.8,2.8,West Climate Region,2.91,0.58,58.2,1.7,37.4,4.0
1992-04-01,56.4,5.4,West Climate Region,0.70,-0.63,70.1,6.3,42.7,4.6
1992-05-01,64.8,6.4,West Climate Region,0.28,-0.64,79.2,7.1,50.4,5.8
1992-06-01,67.3,0.8,West Climate Region,0.77,0.28,81.2,-0.2,53.3,1.8
1992-07-01,72.4,-1.3,West Climate Region,0.37,0.05,86.8,-2.5,58.0,-0.1
1992-08-01,74.6,2.4,West Climate Region,0.30,-0.09,89.9,2.1,59.2,2.5
1992-09-01,67.8,2.1,West Climate Region,0.14,-0.36,83.2,2.4,52.5,2.0
1992-10-01,59.2,3.3,West Climate Region,1.67,0.65,72.7,3.0,45.8,3.7
1992-11-01,43.8,-1.3,West Climate Region,0.58,-1.27,55.4,-1.5,32.2,-1.1
1992-12-01,34.8,-3.4,West Climate Region,4.52,1.97,44.3,-4.2,25.4,-2.4
1993-01-01,35.2,-2.0,West Climate Region,6.22,3.24,43.9,-3.5,26.4,-0.7
1993-02-01,38.4,-2.3,West Climate Region,4.26,1.54,47.2,-4.1,29.6,-0.5
1993-03-01,49.2,4.2,West Climate Region,2.32,-0.01,59.9,3.4,38.6,5.2
1993-04-01,51.8,0.8,West Climate Region,1.03,-0.30,64.2,0.4,39.5,1.4
1993-05-01,60.7,2.3,West Climate Region,1.11,0.19,74.0,1.9,47.3,2.7
1993-06-01,65.1,-1.4,West Climate Region,1.11,0.62,79.2,-2.2,51.0,-0.5
1993-07-01,70.3,-3.4,West Climate Region,0.13,-0.19,85.1,-4.2,55.4,-2.7
1993-08-01,71.3,-0.9,West Climate Region,0.28,-0.11,86.4,-1.4,56.1,-0.6
1993-09-01,66.5,0.8,West Climate Region,0.09,-0.41,82.6,1.8,50.4,-0.1
1993-10-01,57.2,1.3,West Climate Region,0.87,-0.15,70.2,0.5,44.3,2.2
1993-11-01,43.2,-1.9,West Climate Region,1.05,-0.80,55.8,-1.1,30.6,-2.7
1993-12-01,38.2,0.0,West Climate Region,1.68,-0.87,48.9,0.4,27.6,-0.2
1994-01-01,40.9,3.7,West Climate Region,1.29,-1.69,52.6,5.2,29.3,2.2
1994-02-01,39.0,-1.7,West Climate Region,2.82,0.10,49.5,-1.8,28.5,-1.6
1994-03-01,49.6,4.6,West Climate Region,1.04,-1.29,62.4,5.9,36.8,3.4
1994-04-01,52.9,1.9,West Climate Region,1.32,-0.01,65.4,1.6,40.3,2.2
1994-05-01,59.6,1.2,West Climate Region,1.35,0.43,72.6,0.5,46.6,2.0
1994-06-01,69.6,3.1,West Climate Region,0.08,-0.41,85.5,4.1,53.7,2.2
1994-07-01,75.9,2.2,West Climate Region,0.10,-0.22,91.5,2.2,60.3,2.2
1994-08-01,74.8,2.6,West Climate Region,0.20,-0.19,90.8,3.0,58.8,2.1
1994-09-01,67.3,1.6,West Climate Region,0.41,-0.09,82.4,1.6,52.2,1.7
1994-10-01,54.7,-1.2,West Climate Region,0.63,-0.39,68.0,-1.7,41.3,-0.8
1994-11-01,38.0,-7.1,West Climate Region,2.86,1.01,48.0,-8.9,28.0,-5.3
1994-12-01,37.8,-0.4,West Climate Region,2.12,-0.43,47.2,-1.3,28.5,0.7
1995-01-01,40.3,3.1,West Climate Region,8.40,5.42,46.9,-0.5,33.8,6.7
1995-02-01,47.8,7.1,West Climate Region,0.95,-1.77,59.5,8.2,36.0,5.9
1995-03-01,45.2,0.2,West Climate Region,6.62,4.29,55.2,-1.3,35.2,1.8
1995-04-01,49.5,-1.5,West Climate Region,2.14,0.81,61.5,-2.3,37.5,-0.6
1995-05-01,55.6,-2.8,West Climate Region,2.13,1.21,67.0,-5.1,44.2,-0.4
1995-06-01,63.5,-3.0,West Climate Region,1.17,0.68,77.2,-4.2,49.8,-1.7
1995-07-01,72.6,-1.1,West Climate Region,0.23,-0.09,87.8,-1.5,57.3,-0.8
1995-08-01,73.4,1.2,West Climate Region,0.15,-0.24,89.3,1.5,57.5,0.8
1995-09-01,68.4,2.7,West Climate Region,0.14,-0.36,83.8,3.0,53.0,2.5
1995-10-01,57.9,2.0,West Climate Region,0.05,-0.97,73.2,3.5,42.5,0.4
1995-11-01,51.7,6.6,West Climate Region,0.33,-1.52,65.1,8.2,38.2,4.9
1995-12-01,41.8,3.6,West Climate Region,4.06,1.51,51.7,3.2,31.9,4.1
1996-01-01,40.9,3.7,West Climate Region,3.73,0.75,51.0,3.6,30.9,3.8
1996-02-01,44.1,3.4,West Climate Region,4.12,1.40,54.1,2.8,34.1,4.0
1996-03-01,47.6,2.6,West Climate Region,2.01,-0.32,60.0,3.5,35.1,1.7
1996-04-01,53.3,2.3,West Climate Region,1.48,0.15,66.9,3.1,39.8,1.7
1996-05-01,59.8,1.4,West Climate Region,1.76,0.84,73.3,1.2,46.3,1.7
1996-06-01,69.0,2.5,West Climate Region,0.24,-0.25,84.5,3.1,53.4,1.9
1996-07-01,76.9,3.2,West Climate Region,0.34,0.02,92.3,3.0,61.6,3.5
1996-08-01,75.0,2.8,West Climate Region,0.08,-0.31,91.1,3.3,58.8,2.1
1996-09-01,65.3,-0.4,West Climate Region,0.27,-0.23,80.4,-0.4,50.3,-0.2
1996-10-01,55.4,-0.5,West Climate Region,1.37,0.35,68.9,-0.8,41.9,-0.2
1996-11-01,46.8,1.7,West Climate Region,2.54,0.69,57.7,0.8,36.0,2.7
1996-12-01,40.9,2.7,West Climate Region,6.21,3.66,49.6,1.1,32.3,4.5
1997-01-01,39.3,2.1,West Climate Region,5.37,2.39,48.0,0.6,30.6,3.5
1997-02-01,41.8,1.1,West Climate Region,0.62,-2.10,52.8,1.5,30.8,0.7
1997-03-01,50.1,5.1,West Climate Region,0.60,-1.73,64.2,7.7,36.1,2.7
1997-04-01,51.4,0.4,West Climate Region,0.86,-0.47,64.0,0.2,38.7,0.6
1997-05-01,64.6,6.2,West Climate Region,0.38,-0.54,79.3,7.2,50.0,5.4
1997-06-01,66.6,0.1,West Climate Region,1.10,0.61,80.1,-1.3,53.0,1.5
1997-07-01,72.4,-1.3,West Climate Region,0.45,0.13,87.5,-1.8,57.3,-0.8
1997-08-01,73.6,1.4,West Climate Region,0.31,-0.08,88.8,1.0,58.5,1.8
1997-09-01,67.7,2.0,West Climate Region,1.09,0.59,81.6,0.8,53.8,3.3
1997-10-01,55.3,-0.6,West Climate Region,0.83,-0.19,69.0,-0.7,41.5,-0.6
1997-11-01,47.2,2.1,West Climate Region,2.68,0.83,57.8,0.9,36.6,3.3
1997-12-01,37.2,-1.0,West Climate Region,1.96,-0.59,47.0,-1.5,27.4,-0.4
1998-01-01,41.0,3.8,West Climate Region,4.63,1.65,50.0,2.6,32.0,4.9
1998-02-01,39.4,-1.3,West Climate Region,7.98,5.26,47.2,-4.1,31.7,1.6
1998-03-01,45.6,0.6,West Climate Region,3.15,0.82,56.6,0.1,34.5,1.1
1998-04-01,48.4,-2.6,West Climate Region,1.77,0.44,60.3,-3.5,36.5,-1.6
1998-05-01,52.9,-5.5,West Climate Region,2.82,1.90,64.1,-8.0,41.7,-2.9
1998-06-01,63.0,-3.5,West Climate Region,1.18,0.69,76.2,-5.2,49.7,-1.8
1998-07-01,75.1,1.4,West Climate Region,0.48,0.16,90.4,1.1,59.7,1.6
1998-08-01,75.6,3.4,West Climate Region,0.19,-0.20,91.6,3.8,59.5,2.8
1998-09-01,66.6,0.9,West Climate Region,1.21,0.71,79.7,-1.1,53.5,3.0
1998-10-01,53.7,-2.2,West Climate Region,0.91,-0.11,66.8,-2.9,40.5,-1.6
1998-11-01,45.0,-0.1,West Climate Region,2.91,1.06,55.3,-1.6,34.6,1.3
1998-12-01,37.2,-1.0,West Climate Region,1.14,-1.41,48.4,-0.1,26.0,-1.8
1999-01-01,40.7,3.5,West Climate Region,2.61,-0.37,51.4,4.0,29.9,2.8
1999-02-01,41.1,0.4,West Climate Region,3.24,0.52,51.7,0.4,30.5,0.4
1999-03-01,44.9,-0.1,West Climate Region,1.57,-0.76,57.0,0.5,32.8,-0.6
1999-04-01,47.7,-3.3,West Climate Region,1.77,0.44,59.5,-4.3,35.8,-2.3
1999-05-01,57.8,-0.6,West Climate Region,0.50,-0.42,71.7,-0.4,43.8,-0.8
1999-06-01,66.2,-0.3,West Climate Region,0.56,0.07,81.1,-0.3,51.4,-0.1
1999-07-01,72.5,-1.2,West Climate Region,0.39,0.07,87.8,-1.5,57.3,-0.8
1999-08-01,71.3,-0.9,West Climate Region,0.36,-0.03,86.4,-1.4,56.2,-0.5
1999-09-01,67.4,1.7,West Climate Region,0.22,-0.28,82.9,2.1,52.0,1.5
1999-10-01,59.8,3.9,West Climate Region,0.48,-0.54,76.0,6.3,43.5,1.4
1999-11-01,49.5,4.4,West Climate Region,1.39,-0.46,62.4,5.5,36.7,3.4
1999-12-01,40.0,1.8,West Climate Region,0.46,-2.09,52.4,3.9,27.6,-0.2
2000-01-01,41.4,4.2,West Climate Region,3.58,0.60,51.0,3.6,31.7,4.6
2000-02-01,43.5,2.8,West Climate Region,5.01,2.29,52.6,1.3,34.4,4.3
2000-03-01,46.4,1.4,West Climate Region,1.53,-0.80,58.3,1.8,34.5,1.1
2000-04-01,55.2,4.2,West Climate Region,1.34,0.01,69.1,5.3,41.4,3.3
2000-05-01,61.7,3.3,West Climate Region,0.99,0.07,75.6,3.5,47.7,3.1
